id	pmc3	soc3	ozc3	pmc2	soc2	ozc2	pmc1	soc1	ozc1
1793	23.84617	.032994	.086883	24.84249	.03432	.089	28.49079	.047826	.087696
1186	23.41166	.031501	.088709	27.10891	.03998	.10121	21.6158	.037649	.129729
1910	23.68145	.033008	.089139	23.61395	.035444	.09778	24.93147	.033998	.092568
1073	23.45538	.031452	.089175	21.49364	.035295	.100479	24.71103	.031255	.089657
1451	23.80047	.032414	.086655	21.18761	.034928	.099804	21.20269	.036732	.136208
2096	23.67593	.032156	.088369	21.27587	.03492	.100307	25.88951	.049059	.105133
644	23.4987	.028123	.081252	22.53832	.040931	.083476	22.68033	.039933	.115048
986	23.38096	.03104	.088563	27.01617	.039512	.101452	24.82456	.030634	.089196
1921	24.37988	.023252	.070005	22.69329	.0384	.068316	27.07912	.021349	.068869
485	23.75032	.026701	.077065	22.48963	.040231	.078119	26.81481	.047265	.097922
1251	23.58344	.031901	.088476	23.78121	.042863	.086841	32.73069	.038778	.08907
1355	23.13835	.031763	.088467	22.85962	.042623	.093649	24.95048	.031535	.090568
1912	23.66562	.033003	.089244	21.51203	.035989	.132772	29.34078	.047623	.093688
674	23.4705	.028347	.082248	23.6523	.032377	.089899	22.2986	.036216	.094434
1064	23.43029	.031352	.089211	23.45953	.042649	.089665	24.70803	.0311	.089571
2020	23.55423	.031806	.089016	23.62962	.034837	.095323	24.69879	.031822	.089724
2110	23.71941	.03225	.087951	24.06302	.043129	.082547	21.2394	.03486	.100099
1250	23.57172	.031879	.088522	21.40951	.037297	.132797	32.74454	.03878	.089139
1520	23.89998	.03252	.085216	28.05779	.041487	.088417	24.82277	.033099	.086663
1057	23.41434	.031302	.089285	27.13179	.039914	.101262	23.56051	.0345	.095435
2108	23.70338	.032274	.088248	21.24895	.034825	.100221	28.09332	.044529	.097449
1754	23.94168	.032934	.084697	21.0705	.035885	.138724	26.36408	.048753	.102105
2027	23.58041	.031866	.08884	23.79461	.042907	.086744	27.91249	.044065	.0984
528	23.62099	.027395	.079016	22.56172	.036433	.091685	26.01575	.025897	.079432
791	23.19651	.030225	.085353	21.96687	.036166	.097599	25.89217	.049083	.1044
2046	23.57374	.031915	.089106	23.79501	.042955	.087007	24.67702	.032002	.089749
1467	23.83698	.032414	.086178	23.78085	.03519	.093207	21.15053	.03488	.099373
763	23.16769	.030186	.084684	22.00705	.036284	.097081	25.32727	.029277	.086087
1671	23.94467	.032689	.084437	28.1347	.041727	.086379	21.04973	.034677	.098234
670	23.31288	.029289	.083415	23.5127	.033034	.091059	26.92521	.042061	.093808
1489	23.83962	.032453	.086142	23.78063	.035207	.09323	26.19598	.049068	.103555
1592	23.9923	.032849	.083424	24.49814	.043409	.067592	28.52725	.045293	.090748
2089	23.68531	.032141	.088186	21.27121	.034945	.100244	25.91453	.049062	.105043
515	23.55622	.027761	.079964	25.90565	.02633	.080456	26.71243	.041538	.09132
1998	23.50181	.031864	.089846	23.67538	.042959	.088906	24.60656	.031909	.090082
2069	23.70634	.032174	.087955	24.03353	.043074	.082976	25.95134	.049062	.104856
1639	23.88851	.032637	.085464	28.031	.041605	.089472	28.41049	.044735	.094261
698	23.54643	.027906	.081967	22.64191	.040845	.083738	33.35187	.039254	.079453
540	23.58623	.027585	.079056	23.73347	.031829	.08764	22.89144	.040295	.111714
742	23.26765	.029533	.083601	23.47247	.033203	.091285	22.42254	.03918	.11767
384	23.8711	.026086	.07522	23.9531	.030769	.084525	23.26234	.041088	.106946
1746	23.98645	.032878	.083578	23.87466	.035459	.0907	24.84301	.03395	.084774
755	23.26009	.029813	.084849	22.02651	.036156	.097025	30.64481	.043705	.082435
543	23.59277	.02755	.07914	23.7401	.031805	.087662	26.57613	.047781	.099598
1134	23.48186	.031537	.088891	27.26753	.04014	.100158	23.58285	.034635	.095256
1829	23.24676	.032509	.089762	24.87181	.032767	.0926	33.09789	.038546	.091844
496	23.73121	.026812	.077022	26.55114	.034769	.095506	26.80409	.04742	.097886
2061	23.62396	.032001	.088669	27.56897	.040817	.097493	21.32406	.035026	.100463
1987	23.46472	.031822	.090142	21.35574	.037383	.133244	27.66353	.044109	.099805
1678	23.89764	.032625	.085296	21.09915	.034763	.098927	28.41883	.044735	.093948
1769	23.89924	.032987	.0858	23.8133	.035485	.093852	28.44241	.045543	.095498
722	23.39679	.028951	.083983	26.58167	.037107	.100182	22.14216	.036089	.095925
847	23.33911	.029876	.086559	25.75992	.048543	.105037	30.43301	.043787	.083252
390	23.98455	.025466	.074187	22.99324	.036503	.087232	23.3822	.041352	.105949
1356	23.13835	.031763	.088467	23.31395	.034723	.095179	21.89932	.037591	.125565
1095	23.05608	.031539	.087576	22.64202	.042503	.092967	25.67671	.0496	.106166
971	23.39976	.031179	.089091	23.55212	.034411	.095281	27.55485	.043535	.098942
1607	23.22129	.032154	.089255	23.35467	.034971	.095916	25.62432	.04945	.107546
906	23.3369	.030221	.087466	21.80083	.035703	.098756	24.95066	.029486	.087596
1550	23.93489	.03263	.084606	23.84058	.03531	.091778	28.45884	.04479	.09275
1479	23.82253	.032488	.086393	24.21399	.043136	.07904	24.81989	.033007	.08812
1395	23.21602	.03201	.089052	26.74946	.040324	.103754	25.63299	.049436	.107327
1914	23.7516	.033216	.09025	25.64999	.048658	.11136	30.21728	.047976	.099756
1196	23.45716	.031555	.088754	24.80215	.031401	.089895	32.86207	.038831	.089319
1811	23.22348	.032302	.089462	23.09906	.042866	.094893	24.88017	.032417	.09203
1115	23.45757	.031442	.088884	21.50262	.03536	.100465	24.76418	.031239	.089669
850	23.3336	.030024	.086841	21.97893	.038726	.124456	25.04898	.029221	.087151
1449	23.79718	.032387	.08669	28.2844	.04445	.095871	28.50773	.04687	.085631
1017	23.41902	.031274	.088776	23.54903	.034452	.095135	21.58864	.037822	.129938
1321	23.67724	.032078	.087952	27.65679	.040852	.096153	28.81381	.046482	.086325
1917	23.5012	.033379	.091069	27.0334	.042368	.109128	25.13737	.034668	.09751
408	24.04941	.02508	.073949	22.58663	.039385	.073719	27.21382	.045906	.095317
2100	23.71653	.032277	.088056	21.23966	.03483	.100136	21.20939	.036893	.136079
929	23.35505	.030967	.088297	23.5114	.03423	.094759	25.67004	.04896	.106141
2013	23.51324	.031688	.08919	23.65966	.042824	.088286	24.69151	.031628	.08977
2047	24.88712	.030586	.100052	27.46119	.040694	.098841	25.71833	.049054	.105903
2120	24.8667	.030776	.101278	23.70047	.03513	.094961	21.23265	.036956	.135654
2162	24.89535	.030533	.099769	24.68547	.031809	.089768	32.73455	.038858	.089556
1498	24.86228	.030974	.103067	23.86594	.03247	.085759	26.23782	.049054	.1031
1189	24.93134	.030457	.098583	23.43744	.042664	.090108	27.75414	.043612	.098773
1684	24.86476	.031129	.103399	23.81598	.035328	.0926	26.29545	.049007	.102812
872	25.16839	.029543	.09493	22.8756	.041839	.088947	22.0507	.038828	.123517
911	25.09706	.029725	.095779	26.81485	.038673	.101724	23.53587	.033772	.09407
1111	24.94524	.030349	.098229	23.52891	.034521	.095157	24.83152	.03116	.089802
2048	24.88539	.03062	.100388	23.60392	.03194	.088756	25.79847	.049063	.105643
839	25.13563	.029639	.09513	23.31091	.030053	.086484	25.79338	.048694	.105061
1996	24.8888	.030539	.099379	27.31297	.04068	.100702	23.59975	.034904	.096058
1394	24.89289	.03072	.097854	23.05445	.04275	.09396	24.89886	.031964	.091304
1140	24.91479	.030476	.099309	27.32642	.04027	.099695	23.59472	.034707	.095222
1383	24.89493	.030619	.097392	22.95685	.042669	.093707	24.9256	.031684	.090859
981	24.97196	.030135	.09754	23.31849	.042522	.090259	32.91249	.038979	.089263
2116	24.868	.03076	.101148	23.96897	.043119	.084655	21.24142	.036986	.135488
1443	24.87115	.030839	.102024	27.82627	.041116	.093467	24.13077	.04307	.080696
795	25.12583	.029626	.094177	21.99277	.036152	.097354	22.25392	.038831	.120249
1747	24.84618	.03126	.104593	28.20293	.042196	.084055	24.84254	.03397	.084918
700	25.56808	.028642	.091904	22.3349	.036137	.094127	25.65684	.026666	.082095
2060	24.88106	.030645	.100522	23.86633	.042988	.085956	21.30257	.037192	.134381
1648	24.87499	.031147	.102931	27.98832	.041684	.090898	24.83887	.03344	.087785
1991	24.89041	.030523	.099226	23.5916	.034893	.096148	32.78256	.038903	.090766
1427	24.87735	.030816	.10163	21.24294	.035014	.100107	21.25241	.036946	.135334
469	26.1951	.027517	.088656	26.82025	.033736	.094036	24.05474	.030351	.084567
1677	24.86156	.031096	.103489	24.83376	.033328	.086766	26.30472	.049018	.102618
1683	24.86305	.031103	.103423	24.34671	.043221	.074839	21.09622	.034745	.09891
1117	24.93232	.030367	.098693	23.5687	.034579	.095224	29.47075	.045704	.086565
884	25.10813	.029718	.095499	22.92791	.041998	.089616	21.84256	.035826	.098569
1483	24.87033	.030982	.102616	27.92731	.04136	.091706	21.1619	.034885	.099582
1379	24.89429	.030593	.097236	26.63007	.040031	.103782	22.92006	.042647	.093657
1092	24.87114	.030455	.096093	23.25681	.034603	.09453	25.02065	.031185	.089682
1667	24.85772	.031122	.103777	23.83487	.03533	.092011	24.83683	.033413	.086292
1690	24.86653	.031142	.103342	23.81324	.035335	.092709	21.10305	.034716	.099061
1655	24.8609	.031082	.103489	28.06306	.041602	.088501	21.09072	.034756	.098804
1515	24.86042	.030969	.103161	28.00976	.041405	.089633	21.11618	.034826	.099
1276	24.89764	.0306	.100109	24.76124	.031919	.089683	25.82648	.049091	.105788
642	25.53148	.028701	.091831	23.6816	.032216	.089482	26.3065	.04783	.101646
1812	24.88293	.030897	.098292	23.09965	.042866	.094891	21.58274	.035541	.102119
1595	24.84173	.031233	.10488	24.512	.043392	.066761	24.84494	.033864	.084264
1517	24.85871	.030995	.103364	24.33222	.043182	.074869	24.82094	.033068	.086844
1233	24.90433	.030621	.099856	23.60945	.034844	.09518	21.43551	.037297	.132439
1079	24.89761	.03031	.095626	26.33738	.039331	.103421	21.79307	.036084	.099436
1445	24.87009	.030885	.102273	24.17113	.043091	.079766	28.27075	.044431	.095813
2004	24.88349	.030603	.100051	23.77385	.042983	.087529	24.64872	.032041	.089888
1100	24.86308	.030504	.096251	23.048	.031664	.087804	25.00434	.031311	.089918
1767	24.88144	.031349	.103048	23.87048	.032987	.086377	28.4063	.047807	.086853
666	25.2699	.02923	.092849	22.16689	.036296	.095579	30.83807	.043045	.080664
1927	25.60057	.02855	.091258	25.83189	.026409	.081029	26.42444	.047707	.100842
1312	24.88561	.030719	.100914	27.62708	.040813	.096562	23.6784	.034976	.094705
679	25.42498	.028926	.092522	26.54835	.036702	.099538	22.24104	.036183	.094988
2026	24.88996	.030583	.100138	23.58081	.031877	.088879	23.79785	.042917	.086747
1361	24.88947	.03057	.097016	22.85962	.042623	.093649	21.67943	.035807	.10083
867	25.1317	.029649	.095225	26.69723	.038336	.101588	25.77789	.048685	.105136
1593	24.84105	.031222	.104924	23.88591	.035437	.090148	26.4864	.048857	.100153
2000	24.88061	.030613	.099941	25.6293	.049054	.10615	27.80251	.044235	.099291
1720	24.84005	.031198	.104997	23.88886	.035418	.090007	20.99723	.036157	.139995
520	25.57919	.028574	.091156	22.51787	.040804	.082508	26.44253	.047831	.100652
931	25.02727	.029971	.096665	23.34038	.030713	.088003	21.79228	.038252	.127022
1947	25.72496	.028282	.090306	23.64911	.02724	.078921	26.03598	.02573	.079228
895	25.04544	.02992	.096286	26.8036	.038929	.101875	21.87102	.038339	.125957
1040	24.95146	.030237	.098094	23.41727	.031252	.08902	23.55724	.034454	.09526
1012	24.95434	.030233	.098062	23.40279	.042565	.089743	21.55426	.035409	.100274
1555	24.8493	.031099	.104265	24.44587	.043259	.07023	28.04137	.047253	.081929
1463	24.86756	.030898	.102463	24.20091	.043108	.078949	21.17272	.034911	.099561
433	25.96621	.027782	.088678	22.50196	.039974	.076282	23.93892	.030838	.084844
1473	24.87789	.030947	.102059	27.832	.041249	.093639	23.7387	.035174	.094014
1007	24.9612	.030208	.097919	27.09039	.03971	.101197	24.77968	.030847	.089383
1016	24.95392	.030255	.098101	23.41639	.031258	.08877	25.65855	.048996	.106251
667	25.27484	.029221	.092847	23.31991	.029227	.08322	30.84211	.043022	.080657
1422	24.87795	.030838	.101677	23.73848	.032253	.087334	32.55541	.038696	.087612
1846	24.8645	.031167	.103513	21.10661	.036297	.137885	26.31303	.048982	.10267
1018	24.95208	.030267	.098146	23.4045	.042564	.089728	21.59056	.037819	.129917
1961	25.77104	.028212	.09023	26.05667	.025547	.079002	33.45823	.039279	.075432
975	24.96621	.030164	.097711	23.34703	.042534	.09008	25.56304	.048927	.106309
832	25.20149	.029453	.094661	23.34673	.029699	.086159	21.93645	.035868	.097706
1725	24.84052	.031213	.104964	24.84569	.033783	.084078	27.89843	.047508	.080112
2042	24.89088	.030563	.099952	21.34882	.037327	.133572	32.71701	.03885	.089516
1900	24.90272	.031216	.102043	26.11617	.049008	.105196	28.35336	.044827	.097349
1849	24.86715	.031191	.103444	28.06657	.041818	.08886	21.11269	.036249	.137775
1497	24.86282	.031007	.103147	21.11775	.034825	.099073	24.8223	.033078	.0872
1291	24.89026	.030651	.100509	21.33769	.035135	.10048	24.75909	.03207	.089521
574	26.09741	.027666	.088993	24.00108	.030592	.085091	33.65934	.039423	.07263
1863	24.86487	.031197	.103571	24.37428	.043277	.07424	21.1021	.036231	.137961
1630	24.87026	.031031	.102787	24.2547	.043163	.077914	24.82508	.033117	.087807
427	25.84264	.027976	.089055	23.76442	.026645	.07645	23.13773	.040817	.108353
2079	24.86803	.030776	.101485	23.70301	.03221	.088103	32.55756	.038774	.088189
1546	24.85058	.031045	.104052	28.13504	.041614	.086162	24.8309	.033243	.085758
502	25.60757	.028479	.090639	23.71979	.031906	.087947	22.50746	.036449	.092168
381	25.93182	.027802	.088567	23.92535	.030899	.084803	26.39028	.024554	.07576
1397	24.89292	.03072	.097852	23.35871	.034883	.095713	29.93363	.046279	.088993
993	24.98056	.030131	.097517	27.02335	.03952	.10144	29.78526	.045184	.085784
1191	24.92605	.030492	.098792	23.44411	.03165	.088762	27.78693	.043666	.098779
735	25.35851	.029081	.093276	26.61309	.037117	.100197	22.12937	.036043	.09603
1076	24.93469	.030299	.098372	23.42923	.031388	.089357	23.5679	.034561	.0955
805	25.07716	.029742	.094313	22.577	.041945	.089355	25.26584	.029412	.086662
1038	24.95135	.030238	.098102	23.41389	.042584	.089746	24.74342	.030952	.089457
1195	24.9288	.030431	.098788	23.55833	.034629	.095234	24.8018	.031403	.089894
1982	24.90312	.030443	.098805	23.43094	.03169	.09016	24.57006	.031614	.090091
1950	25.65455	.028435	.090854	26.55664	.035613	.097525	26.50823	.0476	.100257
987	24.98046	.030139	.097516	23.38111	.031042	.088563	32.93831	.038933	.088706
1640	24.86745	.031113	.103207	23.80557	.035314	.092855	21.114	.034754	.099176
1526	24.85518	.031004	.103616	24.36458	.043203	.073603	23.82661	.035262	.092134
1956	25.64743	.028445	.090856	23.74356	.031833	.088138	26.50706	.04763	.100251
1645	24.87282	.031118	.102941	23.79081	.035312	.093249	24.83553	.033358	.087721
1637	24.87082	.031074	.102902	21.15717	.036493	.137009	28.37762	.044673	.094998
482	25.72471	.028237	.089913	22.62586	.036495	.090944	26.58268	.041291	.089925
1805	24.88736	.031359	.102895	23.79572	.035497	.094548	24.84966	.034308	.088603
1289	24.88978	.030653	.100533	24.75852	.032078	.089508	25.87261	.04909	.105532
878	25.14408	.02961	.095166	21.87931	.035843	.098227	25.08801	.029193	.087075
1807	24.96927	.031429	.10094	27.63445	.042641	.101416	21.40268	.033959	.10272
1626	24.89042	.030906	.09847	21.56887	.035497	.102174	25.62635	.04943	.107803
1237	24.90515	.030597	.099798	23.71272	.042825	.087691	23.60935	.034823	.095171
857	25.11298	.029694	.095556	22.96594	.042002	.089525	25.72075	.048677	.10539
868	25.13876	.029627	.095179	22.89123	.041912	.089277	22.02599	.038726	.123838
2056	24.88262	.030643	.100554	23.87392	.042972	.085726	32.6581	.038815	.088988
741	25.26944	.029288	.093867	23.55594	.033089	.092001	22.25184	.039172	.120861
1806	24.90676	.031382	.102356	24.23981	.043481	.082257	24.86212	.034375	.089465
972	24.96224	.030182	.09781	21.57297	.037917	.12999	25.57379	.048937	.106303
951	24.9966	.030071	.097215	24.83814	.030457	.08899	25.63634	.048906	.106128
2022	24.33097	.039523	.089956	24.9086	.030436	.099109	23.59531	.034736	.095605
551	24.8578	.043758	.07651	22.54405	.040253	.079356	31.54688	.040088	.075596
2007	24.33851	.039617	.090079	24.90453	.030471	.099375	21.40226	.037476	.13267
779	24.3086	.041824	.084115	23.18456	.03024	.085214	33.08686	.038924	.083931
1726	24.56784	.040358	.090039	28.24712	.042062	.082248	21.00038	.036105	.139933
822	24.42384	.041146	.084272	22.79792	.041718	.088433	23.53483	.03331	.092619
1249	24.3496	.040149	.090392	23.76046	.04285	.087094	25.82688	.049107	.105894
2109	24.41623	.039678	.091067	21.23932	.03486	.100099	28.6661	.046728	.085717
1844	24.51364	.040481	.090809	23.9256	.032747	.084862	26.3354	.048973	.10238
1187	24.29418	.040425	.089281	23.41289	.03149	.088706	21.54383	.03547	.100617
1458	24.45531	.040248	.090992	23.81311	.032411	.086493	21.17483	.034914	.099655
478	24.81414	.044067	.076114	23.69211	.027014	.077656	22.47203	.04039	.078962
654	24.61786	.042622	.080023	23.65662	.032305	.089495	25.71514	.026941	.082122
1980	24.33678	.039403	.090458	24.62858	.031885	.089987	32.74618	.038876	.090119
1149	24.35098	.039819	.090244	23.73269	.042845	.087373	21.39628	.03518	.100557
1995	24.32509	.03926	.090573	27.33546	.040736	.100529	23.60551	.034932	.09605
1792	24.44364	.040562	.092076	23.78689	.035504	.094796	28.49002	.047827	.087722
377	25.0773	.045423	.072387	23.00646	.036518	.087053	33.69228	.039399	.069351
1688	24.50064	.040477	.090931	24.3502	.043244	.074995	28.43397	.044838	.094006
699	24.67833	.042089	.080099	23.54319	.027926	.081996	22.59535	.03998	.116777
933	24.33349	.040305	.087282	23.51851	.03404	.094483	32.99829	.038979	.087885
1235	24.33942	.040211	.090313	24.90484	.0306	.099815	21.40504	.035255	.100714
1969	24.32109	.039322	.090054	24.90387	.030448	.098985	21.39481	.0375	.132626
1378	24.1455	.041181	.088541	23.1452	.031767	.0885	23.31872	.034725	.095206
943	24.3388	.040214	.087226	21.70849	.035624	.099451	30.03236	.044711	.084976
545	24.71101	.043506	.077745	22.46867	.040697	.081146	25.9723	.026169	.079843
1602	24.54181	.040378	.090507	23.96885	.032896	.084018	24.46142	.043435	.06984
1750	24.5291	.040432	.090734	24.43477	.043445	.07147	26.38475	.048766	.101777
772	24.32799	.041939	.08362	23.40779	.033589	.092227	30.60897	.044023	.082507
1614	24.12999	.041063	.090151	23.34364	.035021	.096019	24.88537	.032305	.091853
573	24.96255	.043851	.075593	26.83419	.046506	.098222	31.72944	.039307	.074728
504	24.68943	.043358	.078163	26.51096	.047905	.100055	31.25935	.041323	.077093
1441	24.44304	.040106	.090937	23.74917	.035125	.093784	24.79363	.032673	.088343
2103	24.41514	.039655	.0911	24.06226	.043142	.082628	25.95409	.04905	.104764
799	24.37976	.041854	.083466	25.96257	.048843	.103915	30.6566	.043687	.082317
794	24.34881	.041873	.083665	23.43231	.033518	.092231	25.32214	.029061	.086051
754	24.38349	.041976	.083125	23.45963	.033353	.091853	22.05909	.036222	.096669
1615	24.13368	.041052	.090191	23.08625	.042839	.094677	23.3493	.035022	.096033
1915	24.0505	.0414	.095594	23.42773	.035538	.099862	33.86742	.038174	.099335
640	24.68727	.042654	.079401	25.59787	.028568	.091461	23.71941	.032015	.088969
1292	24.36559	.039961	.090483	23.6015	.031899	.088491	23.64757	.034877	.095008
413	25.24137	.046028	.070657	22.61808	.039038	.071582	26.80276	.022581	.071775
1331	24.4253	.040034	.090903	23.74347	.032214	.087336	27.77875	.041043	.09429
1121	24.32673	.039999	.089573	23.54732	.042689	.088944	21.5024	.037627	.131238
523	24.704	.043249	.078319	26.51828	.035709	.097618	22.81673	.040188	.11313
1131	24.32893	.039988	.089664	23.57002	.042707	.088784	25.70452	.049045	.106172
1472	24.41458	.040337	.0911	24.07338	.043062	.082514	26.05244	.049112	.104872
1180	24.35814	.039776	.090392	27.46628	.040571	.098545	21.37489	.035137	.100541
1290	24.36294	.040025	.090474	27.50534	.040601	.098018	21.36037	.03517	.10054
1373	24.14295	.041196	.088484	24.95048	.031535	.090568	33.0407	.038705	.088994
2016	24.34317	.03964	.090184	23.52573	.031735	.08918	21.3887	.037435	.132908
996	24.32064	.040067	.088424	23.38921	.031078	.088666	21.60053	.03549	.100087
1949	24.73117	.04314	.07834	23.59635	.027545	.080017	22.53947	.040644	.081783
1075	24.32162	.0395	.089385	24.93113	.030311	.098397	27.17136	.040075	.101167
1813	24.1293	.041053	.090384	23.22475	.032302	.089462	23.10136	.042866	.094881
1662	24.5171	.04033	.090681	24.38721	.043226	.07296	28.4479	.044772	.093076
683	24.6384	.042197	.080427	22.62337	.040963	.084265	26.25322	.047781	.101995
628	24.63696	.042853	.079477	23.49743	.028119	.081078	26.37169	.047972	.101129
1362	24.14295	.041196	.088484	26.57316	.039957	.103854	23.31395	.034723	.095179
1954	24.73278	.043224	.078191	25.66021	.028421	.090794	22.50651	.036353	.092344
1883	24.5133	.040578	.090909	23.83293	.03541	.092424	26.3385	.048904	.102518
1374	24.14846	.041214	.088266	23.13519	.031692	.088331	27.44047	.043214	.098274
1156	24.35906	.039862	.090381	23.78268	.042874	.086769	23.63807	.034845	.095128
546	24.71027	.043503	.077755	22.86949	.040254	.112068	26.5547	.047856	.099723
2086	24.41672	.039689	.091053	24.06365	.043124	.082504	21.21458	.036927	.135966
1214	24.3504	.040005	.090267	27.43302	.040471	.098762	23.62393	.034808	.095132
1124	24.32673	.040081	.089717	23.57493	.042712	.088769	29.37859	.045846	.086749
1267	24.35836	.040155	.090526	24.89646	.030651	.100265	23.6383	.034891	.095021
1618	24.1304	.041053	.090328	23.09658	.042858	.094825	25.61527	.049461	.107756
1024	24.32025	.040012	.08898	27.13161	.039821	.100985	25.65131	.048993	.106251
809	24.45022	.041199	.083819	22.01131	.03597	.097103	25.89691	.048419	.104269
1367	24.14671	.041217	.088277	23.13317	.031701	.088338	23.31284	.034682	.09507
1056	24.32245	.039612	.089007	24.94791	.030238	.098063	23.41118	.042618	.08997
1952	24.73594	.043283	.078067	25.66388	.02841	.090726	31.33435	.040984	.077029
828	24.40935	.040871	.084839	21.92086	.035877	.09787	25.80158	.048548	.104863
841	24.40051	.040794	.085083	23.33266	.029898	.08646	23.53109	.033487	.093186
1674	24.49981	.040365	.090848	26.29078	.049028	.102744	28.23721	.047173	.084003
1979	24.33558	.039379	.090492	23.6939	.042952	.088588	21.40225	.035047	.100786
484	24.87785	.044311	.075375	25.85977	.027991	.089299	23.8731	.031157	.085846
1571	24.55626	.040358	.090221	23.87525	.035378	.090595	32.14844	.038539	.081083
568	24.96469	.043985	.075421	23.84829	.02613	.077199	23.95408	.030814	.085633
1125	24.32645	.040098	.089739	23.58127	.034661	.09523	24.77354	.031463	.089798
500	24.70308	.043433	.077939	23.71978	.031906	.087946	33.35585	.039196	.076294
1838	24.45751	.040467	.091207	23.83292	.03261	.086332	24.83134	.033234	.088231
2034	24.35093	.039559	.090479	27.43875	.040648	.099063	24.67101	.031915	.089801
992	24.31818	.040105	.088569	23.5391	.03436	.095035	24.80591	.030778	.089339
1116	24.32257	.040064	.089463	23.46165	.031474	.088839	23.51649	.042663	.089155
1033	24.32399	.039791	.088637	23.35516	.042531	.089984	24.74725	.030779	.089304
1236	24.33916	.040211	.090307	27.40695	.040481	.09904	24.78382	.031874	.089906
1198	24.31083	.040279	.089569	24.92898	.030433	.098777	21.55006	.037591	.130649
1392	24.14918	.041053	.089597	23.20936	.032029	.089067	21.80115	.037321	.127352
383	24.95381	.044904	.073807	23.85573	.026171	.07533	23.24756	.041055	.107032
1308	24.37241	.040122	.09065	27.56414	.04072	.097361	23.65821	.034934	.094879
984	24.32295	.0396	.0887	23.3897	.031162	.089202	23.54998	.034405	.095345
1953	24.73229	.043264	.078124	23.74999	.031796	.087999	31.32782	.041011	.077082
2131	24.38155	.039556	.090979	24.87198	.030718	.100901	23.68121	.035064	.095142
1084	24.15258	.041527	.086484	23.27146	.034436	.094094	21.79307	.036084	.099436
1274	24.36056	.040033	.090446	23.80264	.042874	.086501	24.76033	.031951	.089652
1112	24.29783	.040434	.088577	27.00857	.039652	.101561	21.6837	.037877	.128666
1572	24.56144	.040282	.090137	24.8436	.033546	.084418	27.93258	.047359	.08058
1353	24.45866	.040023	.090913	27.9006	.041232	.092026	23.7682	.035155	.093471
1730	24.5653	.040373	.090085	23.88457	.035439	.090215	24.84511	.033859	.084239
452	25.24644	.044865	.071925	26.68157	.022627	.072726	32.23488	.037153	.071445
1157	24.35773	.03985	.090361	23.57453	.031828	.088729	23.63607	.034838	.095148
1675	24.50117	.040371	.090841	23.90019	.03262	.085248	24.34497	.043211	.074777
886	24.34808	.040854	.085984	21.97307	.038545	.124546	25.05273	.029598	.087725
1468	24.46776	.040178	.090921	24.23597	.043128	.07801	21.15441	.034886	.099412
788	24.32563	.041831	.083964	23.20215	.030135	.085101	26.39365	.038132	.101683
527	24.75924	.043638	.077261	23.62829	.027355	.078842	23.76958	.031668	.087371
744	24.39689	.042181	.082481	22.1041	.036299	.096157	26.04668	.048892	.103207
1315	24.38237	.040007	.090675	23.90836	.042942	.085004	23.67165	.034947	.094793
1736	24.56825	.040362	.090031	20.97914	.034452	.097058	28.54402	.045176	.090121
1284	24.36578	.040043	.09052	27.52197	.040632	.097834	32.69703	.038784	.08889
1447	24.46193	.040136	.090922	24.21558	.043116	.078547	24.8033	.032809	.087898
1860	24.50523	.040547	.090961	28.07641	.041871	.08866	28.45211	.044966	.093931
890	24.36453	.04042	.086245	23.33288	.030294	.087414	23.01321	.042068	.089694
1710	24.52531	.04046	.090665	21.07224	.036266	.13851	28.11265	.047372	.082957
1231	24.33814	.040264	.090397	23.725	.042842	.08766	29.16818	.046236	.087329
1254	24.35696	.040161	.090515	24.89702	.030649	.100236	23.63632	.034887	.095033
1588	24.56898	.040331	.090018	24.52161	.043374	.06615	27.89593	.047512	.080074
1525	24.50603	.040131	.090718	21.08821	.034777	.098658	28.40808	.044675	.093542
1160	24.36233	.039821	.090441	27.48989	.040598	.098263	32.70262	.038823	.0891
1757	24.51282	.040478	.091014	28.1043	.042331	.087835	21.07494	.034226	.098677
1522	24.50755	.040176	.090713	23.82322	.035258	.092227	21.09679	.036586	.138056
462	25.06736	.044193	.0743	26.80552	.033776	.094086	22.62023	.039607	.076229
1573	24.56574	.040272	.09007	24.00241	.03274	.083161	27.91161	.047388	.080292
1415	24.41158	.040139	.090905	23.72006	.0322	.08752	24.78678	.032483	.088989
417	25.29173	.046278	.069983	26.87905	.022247	.07099	32.28969	.036798	.070062
1905	24.47218	.040709	.091567	28.00186	.042119	.091956	21.15057	.034461	.100061
1881	24.51648	.040542	.090833	28.1079	.041918	.087668	24.84461	.033716	.086447
1994	24.32888	.039296	.090562	23.60962	.034926	.095969	24.59535	.031952	.090139
702	24.58754	.041975	.08122	22.64249	.041128	.085224	25.55685	.027258	.083202
1642	24.49131	.040482	.091016	23.8903	.032701	.085487	21.11245	.034726	.099195
807	24.4389	.041315	.083831	23.34024	.029522	.0853	25.26464	.028553	.085807
1163	24.36341	.039842	.090451	27.49611	.040603	.098183	24.73056	.031929	.089605
1700	24.52844	.0404	.090596	23.94555	.032707	.084428	26.37435	.04898	.101779
631	24.62459	.042784	.079686	23.48489	.028198	.081284	26.50009	.036223	.098615
1364	24.14295	.041196	.088484	26.57316	.039957	.103854	21.67943	.035807	.10083
