6394.468	27036.83	-28902.12	-28902.12	27036.83
2368.321	5600	0	0	5600
2368.321	5600	0	0	5600
2368.321	5600	0	0	5600
2368.321	5600	0	0	5600
2368.321	5600	0	0	5600
1657.825	3900	1894.657	1894.657	3900
1657.825	3900	1894.657	1894.657	3900
1657.825	3900	1894.657	1894.657	3900
1657.825	3800	1894.657	1894.657	3800
1657.825	3900	1894.657	1894.657	3900
710.4964	0	0	0	0
710.4964	0	0	0	0
710.4964	0	0	0	0
500	0	757.8629	757.8629	0
500	0	757.8629	757.8629	0
500	0	757.8629	757.8629	0
500	0	757.8629	757.8629	0
500	0	757.8629	757.8629	0
7578.628	6500	847.606	847.606	6500
7578.628	6500	847.606	847.606	6500
7578.628	6500	847.606	847.606	6500
7578.628	6500	847.606	847.606	6500
7578.628	6500	847.606	847.606	6500
710.4964	2700	236.8321	236.8321	2700
710.4964	2800	236.8321	236.8321	2800
710.4964	2700	236.8321	236.8321	2700
710.4964	2700	236.8321	236.8321	2700
710.4964	2700	236.8321	236.8321	2700
9946.949	11900	-349.0649	-349.0649	11900
6868.132	11900	-2010.433	-2010.433	11900
9946.949	11900	-2874.526	-2874.526	11900
7104.964	11900	-2628.221	-2628.221	11900
5920.803	12000	-1702.804	-1702.804	12000
2841.986	2100	-689.0909	-689.0909	2100
3315.65	2100	-708.0375	-708.0375	2100
2605.154	2100	-736.4573	-736.4573	2100
3078.818	2100	-698.5642	-698.5642	2100
3552.482	2200	-726.984	-726.984	2200
10657.45	13400	-5986.319	-5986.319	13400
10657.45	13400	-5806.327	-5806.327	13400
10657.45	13400	-5986.319	-5986.319	13400
10657.45	13400	-5995.793	-5995.793	13400
10657.45	13400	-5995.793	-5995.793	13400
3552.482	1900	-997.2257	-997.2257	1900
4499.811	1900	-997.2257	-997.2257	1900
3552.482	1900	-997.2257	-997.2257	1900
3789.314	1900	-997.2257	-997.2257	1900
4026.146	1900	-997.2257	-997.2257	1900
2249.905	4800	43008.71	-18567.64	75849.64
2249.905	4800	43008.71	-18567.64	75849.64
2249.905	4800	43008.71	-18567.64	75849.64
2249.905	4800	29746.12	-31830.24	75849.64
2249.905	4800	43008.71	-18567.64	75849.64
9946.949	25400	-8970.62	-62968.35	115396.2
9946.949	25300	-8970.62	-62968.35	115296.2
9946.949	25400	-9967.846	-63965.57	115396.2
9946.949	25300	-8970.62	-62968.35	115296.2
9946.949	25300	-8970.62	-62968.35	115296.2
2605.154	5200	663.1299	663.1299	5200
2605.154	5200	663.1299	663.1299	5200
2605.154	5200	663.1299	663.1299	5200
2605.154	5200	663.1299	663.1299	5200
2605.154	5300	663.1299	663.1299	5300
2841.986	17000	-20733.33	-134412.8	187519.1
2841.986	17000	-21730.55	-135410	187519.1
2841.986	18000	-21730.55	-135410	188519.1
2841.986	17000	-20733.33	-134412.8	187519.1
2841.986	17000	-20733.33	-134412.8	187519.1
3552.482	6089.466	1799.924	1799.924	6089.466
3789.314	6189.466	1799.924	1799.924	6189.466
3789.314	6189.466	2046.23	2046.23	6189.466
3552.482	6089.466	1799.924	1799.924	6089.466
12500	6500	142.0993	-75644.18	82286.28
5447.139	6500	5257.673	5257.673	6500
2605.154	6500	4992.421	4992.421	6500
5210.307	6600	4869.269	4869.269	6600
1776.241	0	757.8629	757.8629	0
1776.241	0	757.8629	757.8629	0
1776.241	0	757.8629	757.8629	0
1776.241	0	757.8629	757.8629	0
1776.241	0	757.8629	757.8629	0
7104.964	0	568.3971	568.3971	0
7104.964	0	568.3971	568.3971	0
7104.964	0	568.3971	568.3971	0
7104.964	0	568.3971	568.3971	0
7104.964	0	568.3971	568.3971	0
2368.321	0	2841.986	2841.986	0
2368.321	0	2841.986	2841.986	0
2368.321	0	2841.986	2841.986	0
2368.321	0	2841.986	2841.986	0
2368.321	0	2841.986	2841.986	0
500	8700	672.6033	672.6033	8700
500	8700	899.9621	899.9621	8700
500	8700	852.5957	852.5957	8700
500	8700	871.5422	871.5422	8700
8289.125	4600	-660.671	-660.671	4600
8289.125	4600	-660.671	-660.671	4600
8289.125	4700	-660.671	-660.671	4700
8289.125	4700	-660.671	-660.671	4700
8289.125	4700	-660.671	-660.671	4700
