"Product" "Country" "TariffFinal" "TariffBase" "Import" "Price2" "MisMatch" "Herf" "Ave_cd"
110520 "Oman" 15 5 1.81620001792908 0.292608212274084 0.328599989414215 0.362147612157969 0.00410701613873243
110610 "China" 10 19 0.56139999628067 0.292608212274084 0 0.221096299660226 0
110620 "China" 20 31 0.261000007390976 0.292608212274084 0.114000000059605 0.259364153824795 0
110620 "Estonia" 20 0 0.0142000000923872 0.292608212274084 0.0142000000923872 NA 0
110620 "Jordan" 30 35 0.0533999986946583 0.292608212274084 0 1 0
110630 "China" 20 31 0.0785999968647957 0.292608212274084 0 0.400009064480832 0
110630 "Oman" 15 5 0.473600000143051 0.292608212274084 0 0.77810595382122 0.320821315050125
110710 "Albania" 10 10 0.972000002861023 0.292608212274084 0.0384000018239021 0.143982732807152 0
110710 "China" 10 31 1.49399995803833 0.292608212274084 0 0.219891507126229 0
110710 "Estonia" 35 0 2.56719994544983 0.292608212274084 0.166400000452995 0.253699116844424 0
110710 "Jordan" 10 10 1.29120004177094 0.292608212274084 0 0.476458745042219 0
110710 "Latvia" 7 0.5 3.66739988327026 0.292608212274084 0.196400001645088 0.394826668114229 1.01060318946838
110710 "Lithuania" 30 30 4.76459980010986 0.292608212274084 0.519800007343292 0.303795871162077 0
110710 "Moldova" 10 0 0.425399988889694 0.292608212274084 0.111800000071526 0.570791629789671 0
110710 "Oman" 15 5 0.0847999975085258 0.292608212274084 0 1 1.13942348957062
110720 "Albania" 10 10 0.221399992704391 0.292608212274084 0.017000000923872 0.533363842816166 0
110720 "China" 10 31 3.77600002288818 0.292608212274084 0 0.202122515530738 0
110720 "Estonia" 35 0 0.413399994373322 0.292608212274084 0.088799998164177 0.577505885247078 0
110720 "Jordan" 15 10 0.209600001573563 0.292608212274084 0 0.281854568498339 0
110720 "Latvia" 7 0.5 0.124600000679493 0.292608212274084 0 0.846999322390236 0.910369098186493
110720 "Lithuania" 30 0 0.932799994945526 0.292608212274084 0.155000001192093 0.359734430391949 0
110720 "Moldova" 10 0 0.0744000002741814 0.292608212274084 0.015599999576807 1 0
110811 "Albania" 10 10 0.306400001049042 0.292608212274084 0 0.782720585728991 0
110811 "China" 20 23 1.17620003223419 0.292608212274084 0.166600003838539 0.229039336474441 0
110811 "Jordan" 15 35 0.0438000001013279 0.292608212274084 0 1 0
110811 "Lithuania" 0 0 0.0504000000655651 0.292608212274084 0 1 0
110812 "Albania" 10 10 0.0513999983668327 0.292608212274084 0 0.536041423791427 0
110812 "China" 20 23 1.13639998435974 0.292608212274084 0.0728000029921532 0.15373215010832 0
110812 "Estonia" 50 0 0.20440000295639 0.292608212274084 0 0.262250067976149 0
110812 "Jordan" 30 32.5 0.467999994754791 0.292608212274084 0.0148000000044703 0.497503289348121 0
110812 "Latvia" 50 0.5 0.570200026035309 0.292608212274084 0.178200006484985 0.276018846314036 0.911317706108093
110812 "Lithuania" 0 0 0.553799986839294 0.292608212274084 0.0197999998927116 0.439026497776656 0
110812 "Moldova" 10 5 0.129199996590614 0.292608212274084 0.0120000001043081 1 0
110812 "Oman" 15 5 0.0971999987959862 0.292608212274084 0 0.4009636064963 1.02742278575897
110813 "China" 15 23 8.707200050354 0.292608212274084 0.277200013399124 0.223161866969488 0
110813 "Estonia" 50 0 0.402999997138977 0.292608212274084 0.0337999984622002 0.201728078278824 0
110813 "Jordan" 15 35 0.233999997377396 0.292608212274084 0 0.521745927386953 0
110813 "Latvia" 50 15 0.18299999833107 0.292608212274084 0.0137999998405576 0.241662894220613 1.03326427936554
110813 "Lithuania" 50 50 0.226799994707108 0.292608212274084 0 0.644118461284834 0
110813 "Moldova" 10 5 0.0337999984622002 0.292608212274084 0.0157999992370605 1 0
110813 "Oman" 15 5 0.0197999998927116 0.292608212274084 0 1 0
110814 "China" 10 23 14.5721998214722 0.292608212274084 0.666800022125244 0.473987764480684 0
110814 "Jordan" 15 35 0.0740000009536743 0.292608212274084 0 1 0
110819 "Albania" 10 10 0.0428000018000603 0.292608212274084 0 1 0
110819 "China" 20 23 8.42899990081787 0.292608212274084 0.585799992084503 0.380634707140825 0
110819 "Estonia" 50 0 0.0240000002086163 0.292608212274084 0 1 0
110819 "Jordan" 20 20 0.0529999993741512 0.292608212274084 0.0306000001728535 1 0
110820 "China" 20 31 0.0108000002801418 0.292608212274084 0 1 0
110900 "China" 18 35 1.26960003376007 0.292608212274084 0 0.252423002903633 0
110900 "Jordan" 20 35 0.0111999996006489 0.292608212274084 0 1 0
110900 "Oman" 15 5 0.044599998742342 0.292608212274084 0 1 0
120100 "China" 2.40000009536743 114 586.868591308594 0.290521583977882 8.4946002960205 0.506055002335941 0
120100 "Estonia" 0 0 0.460399985313416 0.290521583977882 0 0.5354732522092 0
120100 "Latvia" 5 0.5 0.0287999995052814 0.290521583977882 0 1 0
120100 "Lithuania" 5 0 0.0535999983549118 0.290521583977882 0.0397999994456768 1 0
120100 "Oman" 15 5 2.2493999004364 0.290521583977882 0 0.875524733153701 0
