"Product" "Country" "Import" "Price2" "WMFN" "MFN" "WBND" "BND" "Sigma" "InvOmega"
620299 "Oman" 36 1.66210320389061 5 5 15 15 103.034683227539 0.463883936405182
620311 "China" 1281 1.66210320389061 35.8 35.8 17.5 17.5 3.22472858428955 0.692525565624237
620312 "China" 124.6 1.66210320389061 35.8 35.8 17.5 17.5 3.22472858428955 0.692525565624237
620319 "China" 280.2 1.66210320389061 35.8 35.8 17.5 17.5 3.22472858428955 0.692525565624237
620321 "China" 160.2 1.66210320389061 35.8 35.8 17.5 17.5 3.22472858428955 0.692525565624237
620322 "China" 961.2 1.66210320389061 30.8 30.8 17.5 17.5 3.22472858428955 0.692525565624237
620323 "China" 150.6 1.66210320389061 35.8 35.8 17.5 17.5 3.22472858428955 0.692525565624237
620329 "China" 225.6 1.66210320389061 35.8 35.8 17.5 17.5 3.22472858428955 0.692525565624237
620331 "China" 4304.8 1.66210320389061 35.8 35.8 16 16 3.22472858428955 0.692525565624237
620332 "China" 4675 1.66210320389061 30.8 30.8 16 16 3.22472858428955 0.692525565624237
620333 "China" 3079 1.66210320389061 35.8 35.8 17.5 17.5 3.22472858428955 0.692525565624237
620339 "China" 870.2 1.66210320389061 35.8 35.8 16 16 3.22472858428955 0.692525565624237
620341 "China" 3141.2 1.66210320389061 35.4 35.4 16 16 3.22472858428955 0.692525565624237
620342 "China" 41401 1.66210320389061 30.8 30.8 16 16 3.22472858428955 0.692525565624237
620343 "China" 3061.6 1.66210320389061 35.4 35.4 17.5 17.5 3.22472858428955 0.692525565624237
620349 "China" 1438.4 1.66210320389061 35.4 35.4 16 16 3.22472858428955 0.692525565624237
620311 "Ecuador" 456.8 1.66210320389061 20 19 30 30 3.40365982055664 3.03634142875671
620312 "Ecuador" 63.2 1.66210320389061 19 19 30 30 3.40365982055664 3.03634142875671
620319 "Ecuador" 26.4 1.66210320389061 19 19 30 30 3.40365982055664 3.03634142875671
620321 "Ecuador" NA 1.66210320389061 19 19 30 30 3.40365982055664 3.03634142875671
620322 "Ecuador" 63.2 1.66210320389061 19 19 30 30 3.40365982055664 3.03634142875671
620323 "Ecuador" 12.4 1.66210320389061 19 19 30 30 3.40365982055664 3.03634142875671
620329 "Ecuador" 171.8 1.66210320389061 19 19 30 30 3.40365982055664 3.03634142875671
620331 "Ecuador" 225.2 1.66210320389061 19 19 30 30 3.40365982055664 3.03634142875671
620332 "Ecuador" 177 1.66210320389061 19 19 30 30 3.40365982055664 3.03634142875671
620333 "Ecuador" 96.8 1.66210320389061 19 19 30 30 3.40365982055664 3.03634142875671
620339 "Ecuador" 72 1.66210320389061 19 19 30 30 3.40365982055664 3.03634142875671
620341 "Ecuador" 70.8 1.66210320389061 19 19 30 30 3.40365982055664 3.03634142875671
620342 "Ecuador" 1616 1.66210320389061 19 19 30 30 3.40365982055664 3.03634142875671
620343 "Ecuador" 310 1.66210320389061 19 19 30 30 3.40365982055664 3.03634142875671
620349 "Ecuador" 536.8 1.66210320389061 19 19 30 30 3.40365982055664 3.03634142875671
620311 "Latvia" 442.4 1.66210320389061 15 15 15 15 2.5255560874939 1.09421861171722
620312 "Latvia" 259.8 1.66210320389061 15 15 15 15 2.5255560874939 1.09421861171722
620319 "Latvia" 487 1.66210320389061 15 15 15 15 2.5255560874939 1.09421861171722
620321 "Latvia" 10.4 1.66210320389061 15 15 15 15 2.5255560874939 1.09421861171722
620322 "Latvia" 56.2 1.66210320389061 15 15 15 15 2.5255560874939 1.09421861171722
620323 "Latvia" 73.4 1.66210320389061 15 15 15 15 2.5255560874939 1.09421861171722
620329 "Latvia" 78.4 1.66210320389061 15 15 15 15 2.5255560874939 1.09421861171722
620331 "Latvia" 159.4 1.66210320389061 15 15 15 15 2.5255560874939 1.09421861171722
620332 "Latvia" 47.8 1.66210320389061 15 15 15 15 2.5255560874939 1.09421861171722
620333 "Latvia" 250 1.66210320389061 15 15 15 15 2.5255560874939 1.09421861171722
620339 "Latvia" 227.6 1.66210320389061 15 15 15 15 2.5255560874939 1.09421861171722
620341 "Latvia" 999.2 1.66210320389061 15 15 15 15 2.5255560874939 1.09421861171722
620342 "Latvia" 1519.6 1.66210320389061 15 15 15 15 2.5255560874939 1.09421861171722
620343 "Latvia" 680 1.66210320389061 15 15 15 15 2.5255560874939 1.09421861171722
620349 "Latvia" 192.6 1.66210320389061 15 15 15 15 2.5255560874939 1.09421861171722
620311 "Lithuania" 577.4 1.66210320389061 15 15 17.5 17.5 6.18338680267334 2.36149501800537
620312 "Lithuania" 186.2 1.66210320389061 15 15 17.5 17.5 6.18338680267334 2.36149501800537
620319 "Lithuania" 400 1.66210320389061 15 15 17.5 17.5 6.18338680267334 2.36149501800537
620321 "Lithuania" 63 1.66210320389061 15 15 17.5 17.5 6.18338680267334 2.36149501800537
620322 "Lithuania" 108.8 1.66210320389061 15 15 17.5 17.5 6.18338680267334 2.36149501800537
620323 "Lithuania" 139.2 1.66210320389061 15 15 17.5 17.5 6.18338680267334 2.36149501800537
620329 "Lithuania" 296.4 1.66210320389061 15 15 17.5 17.5 6.18338680267334 2.36149501800537
620331 "Lithuania" 394.4 1.66210320389061 15 15 17.5 17.5 6.18338680267334 2.36149501800537
620332 "Lithuania" 253.6 1.66210320389061 15 15 17.5 17.5 6.18338680267334 2.36149501800537
620333 "Lithuania" 926 1.66210320389061 15 15 17.5 17.5 6.18338680267334 2.36149501800537
620339 "Lithuania" 400.8 1.66210320389061 15 15 17.5 17.5 6.18338680267334 2.36149501800537
620341 "Lithuania" 704.4 1.66210320389061 15 15 17.5 17.5 6.18338680267334 2.36149501800537
620342 "Lithuania" 2085.6 1.66210320389061 15 15 17.5 17.5 6.18338680267334 2.36149501800537
620343 "Lithuania" 1763.8 1.66210320389061 15 15 17.5 17.5 6.18338680267334 2.36149501800537
620349 "Lithuania" 214.4 1.66210320389061 15 15 17.5 17.5 6.18338680267334 2.36149501800537
620311 "Oman" 311 1.66210320389061 5 5 15 15 9.7555170059204 0.766599237918854
620312 "Oman" NA 1.66210320389061 5 5 15 15 9.7555170059204 0.766599237918854
620319 "Oman" 64.6 1.66210320389061 5 5 15 15 9.7555170059204 0.766599237918854
620321 "Oman" NA 1.66210320389061 NA 5 NA 15 9.7555170059204 0.766599237918854
620322 "Oman" 51.4 1.66210320389061 5 5 15 15 9.7555170059204 0.766599237918854
620323 "Oman" 262 1.66210320389061 5 5 15 15 9.7555170059204 0.766599237918854
620329 "Oman" 48.4 1.66210320389061 5 5 15 15 9.7555170059204 0.766599237918854
620331 "Oman" 82.2 1.66210320389061 5 5 15 15 9.7555170059204 0.766599237918854
620332 "Oman" 35.8 1.66210320389061 5 5 15 15 9.7555170059204 0.766599237918854
620333 "Oman" NA 1.66210320389061 5 5 15 15 9.7555170059204 0.766599237918854
620339 "Oman" NA 1.66210320389061 5 5 15 15 9.7555170059204 0.766599237918854
620341 "Oman" 1495.6 1.66210320389061 5 5 15 15 9.7555170059204 0.766599237918854
620342 "Oman" 544.2 1.66210320389061 5 5 15 15 9.7555170059204 0.766599237918854
620343 "Oman" 45.6 1.66210320389061 5 5 15 15 9.7555170059204 0.766599237918854
620349 "Oman" 30.8 1.66210320389061 5 5 15 15 9.7555170059204 0.766599237918854
620411 "China" 147 1.66210320389061 35.8 35.8 17.5 17.5 2.95898032188416 1.29315078258514
620412 "China" 253.4 1.66210320389061 30.8 30.8 17.5 17.5 2.95898032188416 1.29315078258514
620413 "China" 641.8 1.66210320389061 35.8 35.8 17.5 17.5 2.95898032188416 1.29315078258514
620419 "China" 460.2 1.66210320389061 35.8 35.8 17.5 17.5 2.95898032188416 1.29315078258514
620421 "China" 199.4 1.66210320389061 35.8 35.8 17.5 17.5 2.95898032188416 1.29315078258514
620422 "China" 450.6 1.66210320389061 30.8 30.8 17.5 17.5 2.95898032188416 1.29315078258514
620423 "China" 1106.4 1.66210320389061 35.8 35.8 20 20 2.95898032188416 1.29315078258514
620429 "China" 281.8 1.66210320389061 35.8 35.8 17 17 2.95898032188416 1.29315078258514
620431 "China" 1093.4 1.66210320389061 35.8 35.8 16 16 2.95898032188416 1.29315078258514
620432 "China" 8260.4 1.66210320389061 30.8 30.8 16 16 2.95898032188416 1.29315078258514
620433 "China" 5444.6 1.66210320389061 35.8 35.8 17.5 17.5 2.95898032188416 1.29315078258514
620439 "China" 2208.8 1.66210320389061 35.8 35.8 16 16 2.95898032188416 1.29315078258514
620441 "China" 355.2 1.66210320389061 35.4 35.4 16 16 2.95898032188416 1.29315078258514
620442 "China" 1779.2 1.66210320389061 30.8 30.8 16 16 2.95898032188416 1.29315078258514
620443 "China" 1409.6 1.66210320389061 35.4 35.4 17.5 17.5 2.95898032188416 1.29315078258514
620444 "China" 392 1.66210320389061 35.4 35.4 16 16 2.95898032188416 1.29315078258514
620449 "China" 2746.4 1.66210320389061 35.4 35.4 16 16 2.95898032188416 1.29315078258514
620451 "China" 314.8 1.66210320389061 35.4 35.4 14 14 2.95898032188416 1.29315078258514
620452 "China" 4345.2 1.66210320389061 30.8 30.8 14 14 2.95898032188416 1.29315078258514
620453 "China" 1583.4 1.66210320389061 35.4 35.4 16 16 2.95898032188416 1.29315078258514
620459 "China" 972.8 1.66210320389061 35.4 35.4 14 14 2.95898032188416 1.29315078258514
620461 "China" 330.2 1.66210320389061 35.4 35.4 16 16 2.95898032188416 1.29315078258514
620462 "China" 35132.4 1.66210320389061 30.8 30.8 16 16 2.95898032188416 1.29315078258514
620463 "China" 3036.6 1.66210320389061 35.4 35.4 17.5 17.5 2.95898032188416 1.29315078258514
620469 "China" 1434.8 1.66210320389061 35.4 35.4 16 16 2.95898032188416 1.29315078258514
620411 "Ecuador" 61.6 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620412 "Ecuador" 30.6 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620413 "Ecuador" 54.2 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620419 "Ecuador" 21.2 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620421 "Ecuador" NA 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620422 "Ecuador" 119.6 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620423 "Ecuador" 238.2 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620429 "Ecuador" 223.6 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620431 "Ecuador" NA 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620432 "Ecuador" 97.6 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620433 "Ecuador" 125.4 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620439 "Ecuador" 13.8 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620441 "Ecuador" NA 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620442 "Ecuador" 235.8 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620443 "Ecuador" 170.4 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620444 "Ecuador" 139.8 1.66210320389061 18.5 19 30 30 2.86829805374146 1.19289720058441
620449 "Ecuador" 111.2 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620451 "Ecuador" NA 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620452 "Ecuador" 245.6 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620453 "Ecuador" 91 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620459 "Ecuador" 109.4 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620461 "Ecuador" 21.8 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620462 "Ecuador" 1004.2 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620463 "Ecuador" 148.2 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620469 "Ecuador" 179 1.66210320389061 19 19 30 30 2.86829805374146 1.19289720058441
620411 "Latvia" 63.8 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620412 "Latvia" 58.4 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620413 "Latvia" 59.8 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620419 "Latvia" 115.4 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620421 "Latvia" NA 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620422 "Latvia" 202.2 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620423 "Latvia" 100.6 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620429 "Latvia" 344.6 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620431 "Latvia" 289.4 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620432 "Latvia" 61.2 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620433 "Latvia" 307.6 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620439 "Latvia" 339.2 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620441 "Latvia" 37.2 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620442 "Latvia" 147.8 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620443 "Latvia" 260.6 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620444 "Latvia" 158.8 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620449 "Latvia" 70 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620451 "Latvia" 39.8 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620452 "Latvia" 35.4 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620453 "Latvia" 428.8 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620459 "Latvia" 231.2 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620461 "Latvia" 70.6 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620462 "Latvia" 606.4 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620463 "Latvia" 391.6 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620469 "Latvia" 146 1.66210320389061 15 15 15 15 3.59368348121643 15.4046783447266
620411 "Lithuania" 107.6 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620412 "Lithuania" 52.4 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620413 "Lithuania" 48.6 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620419 "Lithuania" 147 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620421 "Lithuania" NA 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620422 "Lithuania" 83.6 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620423 "Lithuania" 145.4 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620429 "Lithuania" 216.4 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620431 "Lithuania" 163.4 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620432 "Lithuania" 155.8 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620433 "Lithuania" 598.2 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620439 "Lithuania" 326.2 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620441 "Lithuania" NA 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620442 "Lithuania" 115.6 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620443 "Lithuania" 323.8 1.66210320389061 15 15 15 15 4.18153381347656 6.14211511611938
620444 "Lithuania" 84 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620449 "Lithuania" 41.4 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620451 "Lithuania" NA 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620452 "Lithuania" 171.6 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620453 "Lithuania" 446.8 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620459 "Lithuania" 177 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620461 "Lithuania" 159.2 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620462 "Lithuania" 939 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620463 "Lithuania" 855.6 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620469 "Lithuania" 163.4 1.66210320389061 15 15 17.5 17.5 4.18153381347656 6.14211511611938
620411 "Oman" 196.2 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620412 "Oman" 19.4 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620413 "Oman" NA 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620419 "Oman" 28.4 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620421 "Oman" 51.6 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620422 "Oman" 36.6 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620423 "Oman" NA 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620429 "Oman" NA 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620431 "Oman" 66.2 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620432 "Oman" 60.4 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620433 "Oman" 40.6 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620439 "Oman" NA 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620441 "Oman" 763.8 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620442 "Oman" 173.4 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620443 "Oman" 135.8 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620444 "Oman" 44.8 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620449 "Oman" 50 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620451 "Oman" 23.2 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620452 "Oman" 130 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620453 "Oman" 26.4 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620459 "Oman" 16 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620461 "Oman" 98.2 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620462 "Oman" 206.4 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620463 "Oman" NA 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620469 "Oman" 17.6 1.66210320389061 5 5 15 15 5.48732089996338 1.49878692626953
620510 "China" 413.2 1.66210320389061 35.4 35.4 16 16 11.4501323699951 2.34645056724548
620520 "China" 49075.4 1.66210320389061 30.8 30.8 16 16 11.4501323699951 2.34645056724548
620530 "China" 6534 1.66210320389061 35.4 35.4 16 16 11.4501323699951 2.34645056724548
620590 "China" 3717.4 1.66210320389061 35.4 35.4 16 16 11.4501323699951 2.34645056724548
620510 "Ecuador" 28.6 1.66210320389061 19 19 30 30 5.79181623458862 19.2819118499756
620520 "Ecuador" 1537.8 1.66210320389061 19 19 30 30 5.79181623458862 19.2819118499756
620530 "Ecuador" 224.6 1.66210320389061 19 19 30 30 5.79181623458862 19.2819118499756
620590 "Ecuador" 279.2 1.66210320389061 19 19 30 30 5.79181623458862 19.2819118499756
620510 "Latvia" NA 1.66210320389061 15 15 15 15 1.88564908504486 25.2047386169434
620520 "Latvia" 805.8 1.66210320389061 15 15 15 15 1.88564908504486 25.2047386169434
620530 "Latvia" 321 1.66210320389061 15 15 15 15 1.88564908504486 25.2047386169434
620590 "Latvia" 303.6 1.66210320389061 15 15 15 15 1.88564908504486 25.2047386169434
620510 "Lithuania" NA 1.66210320389061 15 15 17.5 17.5 4.91173934936523 2.24840068817139
620520 "Lithuania" 885 1.66210320389061 15 15 17.5 17.5 4.91173934936523 2.24840068817139
620530 "Lithuania" 321.4 1.66210320389061 15 15 17.5 17.5 4.91173934936523 2.24840068817139
620590 "Lithuania" 397.6 1.66210320389061 15 15 17.5 17.5 4.91173934936523 2.24840068817139
620510 "Oman" 646.2 1.66210320389061 5 5 15 15 6.35604000091553 1.8570704460144
620520 "Oman" 515.6 1.66210320389061 5 5 15 15 6.35604000091553 1.8570704460144
620530 "Oman" 371 1.66210320389061 5 5 15 15 6.35604000091553 1.8570704460144
620590 "Oman" 37.4 1.66210320389061 5 5 15 15 6.35604000091553 1.8570704460144
620610 "China" 528.6 1.66210320389061 35.4 35.4 16 16 2.94392418861389 0.661537110805511
620620 "China" 90.8 1.66210320389061 35.4 35.4 16 16 2.94392418861389 0.661537110805511
620630 "China" 13614 1.66210320389061 30.8 30.8 16 16 2.94392418861389 0.661537110805511
620640 "China" 6360.6 1.66210320389061 35.4 35.4 17.5 17.5 2.94392418861389 0.661537110805511
620690 "China" 2216.2 1.66210320389061 35.4 35.4 16 16 2.94392418861389 0.661537110805511
620610 "Ecuador" NA 1.66210320389061 19 19 30 30 3.89432549476624 2.20204448699951
620620 "Ecuador" 63.2 1.66210320389061 19 19 30 30 3.89432549476624 2.20204448699951
620630 "Ecuador" 429.4 1.66210320389061 19 19 30 30 3.89432549476624 2.20204448699951
620640 "Ecuador" 341.8 1.66210320389061 19 19 30 30 3.89432549476624 2.20204448699951
620690 "Ecuador" 201.8 1.66210320389061 19 19 30 30 3.89432549476624 2.20204448699951
620610 "Latvia" 15 1.66210320389061 15 15 15 15 2.39929175376892 1.13241302967072
620620 "Latvia" NA 1.66210320389061 15 15 15 15 2.39929175376892 1.13241302967072
620630 "Latvia" 341.6 1.66210320389061 15 15 15 15 2.39929175376892 1.13241302967072
620640 "Latvia" 579.4 1.66210320389061 15 15 15 15 2.39929175376892 1.13241302967072
620690 "Latvia" 102.4 1.66210320389061 15 15 15 15 2.39929175376892 1.13241302967072
620610 "Lithuania" 26 1.66210320389061 15 15 17.5 17.5 3.73345637321472 90.872802734375
620620 "Lithuania" 86.8 1.66210320389061 15 15 17.5 17.5 3.73345637321472 90.872802734375
620630 "Lithuania" 104.8 1.66210320389061 15 15 17.5 17.5 3.73345637321472 90.872802734375
620640 "Lithuania" 734 1.66210320389061 15 15 17.5 17.5 3.73345637321472 90.872802734375
620690 "Lithuania" 109.4 1.66210320389061 15 15 17.5 17.5 3.73345637321472 90.872802734375
620610 "Oman" 114.2 1.66210320389061 5 5 15 15 8.2983112335205 0.708045303821564
620620 "Oman" NA 1.66210320389061 5 5 15 15 8.2983112335205 0.708045303821564
620630 "Oman" 199.6 1.66210320389061 5 5 15 15 8.2983112335205 0.708045303821564
620640 "Oman" 82.6 1.66210320389061 5 5 15 15 8.2983112335205 0.708045303821564
620690 "Oman" 87.8 1.66210320389061 5 5 15 15 8.2983112335205 0.708045303821564
620711 "China" 289.4 1.66210320389061 28 28 14 14 2.79256248474121 14.4987592697144
620719 "China" 104.6 1.66210320389061 33 33 14.67 14.67 2.79256248474121 14.4987592697144
620721 "China" 79.4 1.66210320389061 28 28 14 14 2.79256248474121 14.4987592697144
620722 "China" 100.4 1.66210320389061 33 33 16 16 2.79256248474121 14.4987592697144
620729 "China" 14 1.66210320389061 33 33 14 14 2.79256248474121 14.4987592697144
620791 "China" 249.6 1.66210320389061 28 28 14 14 2.79256248474121 14.4987592697144
620792 "China" 424.8 1.66210320389061 33 33 16 16 2.79256248474121 14.4987592697144
620799 "China" 114.2 1.66210320389061 33 33 14 14 2.79256248474121 14.4987592697144
620711 "Ecuador" 118.6 1.66210320389061 19 19 30 30 1.97830784320831 0.377107888460159
620719 "Ecuador" NA 1.66210320389061 19 19 30 30 1.97830784320831 0.377107888460159
620721 "Ecuador" NA 1.66210320389061 19 19 30 30 1.97830784320831 0.377107888460159
620722 "Ecuador" NA 1.66210320389061 19 19 30 30 1.97830784320831 0.377107888460159
620729 "Ecuador" NA 1.66210320389061 19 19 30 30 1.97830784320831 0.377107888460159
620791 "Ecuador" 94.6 1.66210320389061 19 19 30 30 1.97830784320831 0.377107888460159
620792 "Ecuador" NA 1.66210320389061 19 19 30 30 1.97830784320831 0.377107888460159
620799 "Ecuador" 83.8 1.66210320389061 19 19 30 30 1.97830784320831 0.377107888460159
620711 "Latvia" NA 1.66210320389061 15 15 15 15 2.78596258163452 217.204452514648
620719 "Latvia" NA 1.66210320389061 15 15 15 15 2.78596258163452 217.204452514648
620721 "Latvia" NA 1.66210320389061 15 15 15 15 2.78596258163452 217.204452514648
620722 "Latvia" NA 1.66210320389061 15 15 15 15 2.78596258163452 217.204452514648
620729 "Latvia" NA 1.66210320389061 15 15 15 15 2.78596258163452 217.204452514648
620791 "Latvia" NA 1.66210320389061 15 15 15 15 2.78596258163452 217.204452514648
620792 "Latvia" NA 1.66210320389061 15 15 15 15 2.78596258163452 217.204452514648
620799 "Latvia" 19 1.66210320389061 15 15 15 15 2.78596258163452 217.204452514648
620711 "Lithuania" NA 1.66210320389061 15 15 17.5 17.5 3.56266832351685 0.462369650602341
620719 "Lithuania" 25.2 1.66210320389061 15 15 17.5 17.5 3.56266832351685 0.462369650602341
620721 "Lithuania" 19.4 1.66210320389061 15 15 17.5 17.5 3.56266832351685 0.462369650602341
620722 "Lithuania" 54 1.66210320389061 15 15 17.5 17.5 3.56266832351685 0.462369650602341
620729 "Lithuania" 23.8 1.66210320389061 15 15 17.5 17.5 3.56266832351685 0.462369650602341
620791 "Lithuania" 14.6 1.66210320389061 15 15 17.5 17.5 3.56266832351685 0.462369650602341
620792 "Lithuania" 11.4 1.66210320389061 15 15 17.5 17.5 3.56266832351685 0.462369650602341
620799 "Lithuania" 11.8 1.66210320389061 15 15 17.5 17.5 3.56266832351685 0.462369650602341
620711 "Oman" NA 1.66210320389061 5 5 15 15 5.22122097015381 0.360884040594101
620719 "Oman" 23.4 1.66210320389061 5 5 15 15 5.22122097015381 0.360884040594101
620721 "Oman" NA 1.66210320389061 5 5 15 15 5.22122097015381 0.360884040594101
620722 "Oman" NA 1.66210320389061 5 5 15 15 5.22122097015381 0.360884040594101
620729 "Oman" NA 1.66210320389061 5 5 15 15 5.22122097015381 0.360884040594101
620791 "Oman" 34 1.66210320389061 5 5 15 15 5.22122097015381 0.360884040594101
620792 "Oman" NA 1.66210320389061 5 5 15 15 5.22122097015381 0.360884040594101
620799 "Oman" 407.8 1.66210320389061 5 5 15 15 5.22122097015381 0.360884040594101
620811 "China" 19.4 1.66210320389061 33 33 16 16 2.94800329208374 9.69386863708496
620819 "China" 56.8 1.66210320389061 31.33 31.33 14 14 2.94800329208374 9.69386863708496
620821 "China" 1948.4 1.66210320389061 28 28 14 14 2.94800329208374 9.69386863708496
620822 "China" 705.2 1.66210320389061 33 33 16 16 2.94800329208374 9.69386863708496
620829 "China" 115.4 1.66210320389061 33 33 14 14 2.94800329208374 9.69386863708496
620891 "China" 1666.6 1.66210320389061 28 28 14 14 2.94800329208374 9.69386863708496
620892 "China" 537.4 1.66210320389061 33 33 16 16 2.94800329208374 9.69386863708496
620899 "China" 600.2 1.66210320389061 33 33 14 14 2.94800329208374 9.69386863708496
620811 "Ecuador" NA 1.66210320389061 19 19 30 30 2.54946303367615 0.688749611377716
620819 "Ecuador" NA 1.66210320389061 19 19 30 30 2.54946303367615 0.688749611377716
620821 "Ecuador" 23.6 1.66210320389061 19 19 30 30 2.54946303367615 0.688749611377716
620822 "Ecuador" 28.6 1.66210320389061 19 19 30 30 2.54946303367615 0.688749611377716
