STATE	NDMTCODE	NAME	COUNTY	STATEABL	DUSTBOWA	PCPUBWOR	PCAAA	PCRELIEF	PCNDLOAN	PCNDINS	POP30T
43	1110	ST LUCIE	1110	FL	0	12.98826225	0.626866941	11.32199707	38.46323745	2.812328185	7.057
43	1130	SANTA ROSA	1130	FL	0	5.846268551	2.741787971	13.64459514	3.840677886	0.532627991	14.083
43	1150	SARASOTA	1150	FL	0	2.372427653	0.186864952	9.562191854	7.947320472	10.17745981	12.44
43	1170	SEMINOLE	1170	FL	0	0.876132017	0.504190019	9.41857486	7.738649586	2.576365092	18.735
43	1190	SUMTER	1190	FL	0	0.075488538	0.688650883	10.56928786	4.427646248	0.450300639	10.644
43	1210	SUWANNEE	1210	FL	0	0.759434662	3.24424385	7.930921959	5.206899328	1.705905537	15.731
43	1230	TAYLOR	1230	FL	0	9.692131039	0.213718027	7.802083333	2.966758019	0.949725944	13.136
43	1250	UNION	1250	FL	0	4.834253276	1.122617124	10.29518937	4.404433674	0.125040388	7.428
43	1270	VOLUSIA	1270	FL	0	4.593314155	0.113422364	8.637104256	9.506756788	5.341263419	42.757
43	1290	WAKULLA	1290	FL	0	6.649719581	0.30431602	17.90874177	0.894099	0.043745428	5.468
43	1310	WALTON	1310	FL	0	10.81923482	1.58055708	12.69560693	7.765486645	0.775192097	14.576
43	1330	WASHINGTON	1330	FL	0	1.17044335	0.612167488	11.55407772	4.201970443	1.011231527	12.18
44	10	APPLING	10	GA	0	3.266561514	4.000721046	3.150280407	8.326773822	1.122833108	13.314
44	30	ATKINSON	30	GA	0	5.320399381	3.363591529	4.998573639	6.38220675	0.458688715	6.894
44	50	BACON	50	GA	0	3.497897472	5.727228916	4.725868179	11.07726908	1.377661233	7.055
44	70	BAKER	70	GA	0	2.615161593	5.628396009	4.266884114	4.601398482	0.258045536	7.818
44	90	BALDWIN	90	GA	0	19.7609421	3.699860128	4.447584288	2.518384474	1.0648221	22.878
44	110	BANKS	110	GA	0	1.670686042	4.918520045	4.133292109	5.835569755	0.049922704	9.703
44	130	BARROW	130	GA	0	2.731513588	7.979937102	4.443660457	7.146756982	1.635368115	12.401
44	150	BARTOW/CASS	150	GA	0	2.318535457	5.738235294	6.364558692	3.305572202	1.955204226	25.364
44	170	BEN HILL	170	GA	0	1.935591835	3.491545949	3.465036662	5.603883396	0.540660688	13.047
44	190	BERRIEN	190	GA	0	2.275934271	3.710910829	2.534696618	6.370248987	0.547767308	14.646
44	210	BIBB	210	GA	0	2.122431055	0.21745801	16.50950564	8.201901993	2.321871187	77.042
44	230	BLECKLEY	230	GA	0	4.92740611	5.723595752	5.703803059	5.068228767	0.466068105	9.133
44	250	BRANTLEY	250	GA	0	0.291153009	1.268658448	4.015784385	2.794933527	0.309615664	6.895
44	270	BROOKS	270	GA	0	2.597335521	3.402728551	2.252281607	6.098059072	0.30185654	21.33
44	290	BRYAN	290	GA	0	9.513496864	0.630913978	5.027861783	4.958534946	0.105073925	5.952
44	310	BULLOCH	310	GA	0	2.345744213	6.239865706	3.218661587	10.96142945	0.585250292	26.509
44	330	BURKE	330	GA	0	2.131632676	8.453011224	2.439473264	3.793671868	1.000581714	29.224
44	350	BUTTS	350	GA	0	5.379151061	4.993258427	3.918512574	7.493119315	0.515848047	9.345
44	370	CALHOUN	370	GA	0	6.457340519	6.899886536	3.999558749	4.151260716	0.715468986	10.576
44	390	CAMDEN	390	GA	0	4.521983801	0.0099716	3.853055643	0.658777743	0.289113285	6.338
44	430	CANDLER	430	GA	0	3.414636859	6.577221666	3.755866978	6.728906684	1.229496163	8.991
44	450	CARROLL	450	GA	0	3.38032991	7.107971522	2.248171491	6.079520697	0.464174837	34.272
44	470	CATOOSA	470	GA	0	14.08093621	2.216728585	3.543962071	6.254226374	2.574822206	9.421
44	490	CHARLTON	490	GA	0	1.588297953	0.391691395	6.811382485	1.433675721	0.729605113	4.381
44	510	CHATHAM	510	GA	0	2.978015637	0.024985061	15.82261068	9.929827091	2.300010433	105.431
44	530	CHATTAHOOCHEE	530	GA	0	140.7286373	1.467506184	4.460909977	2.341053894	0.044119631	8.894
44	550	CHATTOOGA	550	GA	0	2.486867441	3.960615305	3.994721014	4.294532788	0.400493282	15.407
44	570	CHEROKEE	570	GA	0	1.336099585	2.996740489	4.276650169	2.674332184	0.299145128	20.003
44	590	CLARKE	590	GA	0	6.635055115	1.742029438	3.297205846	12.00542433	4.729270292	25.613
44	610	CLAY	610	GA	0	5.283282923	7.478064237	3.84629603	9.599769552	0.564050122	6.943
44	630	CLAYTON	630	GA	0	6.042186485	3.159044834	3.504385965	3.171682911	2.333255361	10.26
44	650	CLINCH	650	GA	0	2.396840105	0.39743407	4.051556189	1.869878831	0.576279401	7.015
44	670	COBB	670	GA	0	4.764540029	2.95735427	5.881481586	5.728697846	2.288454587	35.408
44	690	COFFEE	690	GA	0	1.797448368	5.823820862	3.004255535	5.752983096	1.036344293	19.739
44	710	COLQUITT	710	GA	0	1.421314741	5.993089935	3.024965711	4.530799208	0.924766508	30.622
44	730	COLUMBIA	730	GA	0	4.072216536	6.026179916	6.517248569	6.217005952	0.973114978	8.793
44	750	COOK	750	GA	0	2.877228656	6.15167536	3.044558394	6.510134677	0.602086465	11.311
44	770	COWETA	770	GA	0	3.412842759	3.931476101	3.626444329	4.394550351	1.060460859	25.127
44	790	CRAWFORD	790	GA	0	2.935612536	3.092421652	4.929582146	6.780645774	0.73048433	7.02
44	810	CRISP	810	GA	0	3.948259624	5.61436891	5.44291645	5.333187261	1.805293202	17.343
44	830	DADE	830	GA	0	25.43761055	1.35721177	7.906134427	6.677697379	1.530487217	4.146
44	850	DAWSON	850	GA	0	10.58366648	2.39748715	7.884875309	4.039672568	0.015591091	3.502
44	870	DECATUR	870	GA	0	2.182584032	1.966827534	4.28603985	5.949132165	1.281110829	23.622
44	910	DODGE	910	GA	0	1.331226754	6.689994907	3.438415359	8.529635631	1.035214593	21.599
44	930	DOOLY	930	GA	0	1.977845585	9.081298197	3.431308368	5.825708738	0.347705964	18.025
44	950	DOUGHERTY	950	GA	0	1.438320033	0.894351296	7.765182761	5.858363968	3.720424998	22.306
44	970	DOUGLAS	970	GA	0	1.812158687	4.289356305	5.759116372	4.347264207	0.349540218	9.461
44	990	EARLY	990	GA	0	2.133977271	7.38663602	2.718272862	3.734989693	1.313577409	18.273
44	1010	ECHOLS	1010	GA	0	9.705417881	1.10058309	3.826895044	2.682069971	0.450218659	2.744
44	1030	EFFINGHAM	1030	GA	0	1.124262102	0.979181425	5.225009839	2.96947396	0.140279418	10.164
44	1050	ELBERT	1050	GA	0	4.350166802	5.359718691	2.363862591	6.436425931	2.194568569	18.485
44	1070	EMANUEL	1070	GA	0	3.57312283	7.347944069	3.336071809	6.980092112	1.689689225	24.101
44	1090	EVANS	1090	GA	0	0.448981508	4.167924528	3.783558622	10.48855721	0.83072374	7.102
44	1110	FANNIN	1110	GA	0	2.560271931	0.109599815	10.17170432	2.179977896	0.529061608	12.969
44	1130	FAYETTE	1130	GA	0	1.400827082	7.342296595	4.489132525	5.293602616	0.459203693	8.665
44	1150	FLOYD	1150	GA	0	3.386394614	2.638568229	4.391332936	5.626342285	2.083243265	48.667
44	1170	FORSYTH	1170	GA	0	1.73046875	7.162970633	4.194496737	6.515901104	0.003915663	10.624
44	1190	FRANKLIN	1190	GA	0	2.119083553	8.165991699	4.258206515	9.766234855	0.659476795	15.902
44	1230	GILMER	1230	GA	0	3.366943537	0.454357298	6.182507262	2.26594045	0.165659041	7.344
44	1250	GLASCOCK	1250	GA	0	2.417008508	8.922470374	4.78213309	4.987541781	0.504421149	4.388
44	1270	GLYNN	1270	GA	0	6.929364261	0	7.196091065	4.988137457	3.303257732	19.4
44	1290	GORDON	1290	GA	0	3.367762872	5.475756856	3.310647434	5.124500376	0.708856702	16.846
44	1310	GRADY	1310	GA	0	2.190711806	3.071125	3.210260417	5.428326389	1.510510417	19.2
44	1330	GREENE	1330	GA	0	5.790913655	4.31192137	3.293251955	9.412090467	0.873319594	12.616
44	1350	GWINNETT	1350	GA	0	6.588775596	5.129896241	2.418422911	4.33286181	0.548314365	27.853
44	1370	HABERSHAM	1370	GA	0	6.542830248	1.281126451	7.347361678	9.694906391	1.35123941	12.748
44	1390	HALL	1390	GA	0	5.484803	2.687559793	4.849679455	8.471023433	2.180813512	30.313
44	1410	HANCOCK	1410	GA	0	2.517559296	4.794996174	3.00544504	7.402305534	0.284651875	13.07
44	1430	HARALSON	1430	GA	0	4.737138405	4.488803438	4.398602629	4.871758526	0.567835331	13.263
44	1450	HARRIS	1450	GA	0	1.592953321	3.72567325	8.659335727	3.720466786	0.832046679	11.14
44	1470	HART	1470	GA	0	1.86636132	9.427388955	4.200804007	7.752225298	0.574192698	15.174
44	1490	HEARD	1490	GA	0	0.971050319	7.503208086	4.82793159	5.728850802	0.120105471	9.102
44	1510	HENRY	1510	GA	0	2.048836138	7.987628736	2.641714812	4.757171565	0.530921879	15.924
44	1530	HOUSTON	1530	GA	0	3.286037234	5.250088652	2.401861702	5.101855792	0.350904255	11.28
44	1550	IRWIN	1550	GA	0	0.846763396	8.385425035	2.601784299	5.126365549	0.497385032	12.199
44	1570	JACKSON	1570	GA	0	2.389552193	7.690110602	3.126536783	4.470131272	0.458651488	21.609
44	1590	JASPER	1590	GA	0	9.594814211	3.347428438	2.966934295	4.541075169	0.311496393	8.594
44	1610	JEFF DAVIS	1610	GA	0	0.08602283	3.997191426	4.159871068	7.334877228	0.32769155	8.118
44	1630	JEFFERSON	1630	GA	0	0.816029012	7.678149274	2.951424068	4.494942185	0.846547981	20.727
44	1650	JENKINS	1650	GA	0	4.004028509	8.329795476	3.670953414	6.34227869	1.15802603	12.908
44	1670	JOHNSON	1670	GA	0	1.611702547	7.213216623	2.881857372	6.785626791	1.229114423	12.681
44	1690	JONES	1690	GA	0	4.976942467	1.850622776	3.397167853	5.556642942	0.541325623	8.992
44	1710	LAMAR	1710	GA	0	1.162886951	3.766095434	6.265554985	5.960266803	2.761457158	9.745
44	1730	LANIER	1730	GA	0	11.35777136	4.589364162	4.272479127	6.496878613	0.136531792	5.19
44	1750	LAURENS	1750	GA	0	3.139122544	6.456262809	3.227836744	6.133916537	1.70147738	32.693
44	1770	LEE	1770	GA	0	2.738352546	3.837127762	3.697686519	4.128690362	0.382396734	8.328
44	1790	LIBERTY	1790	GA	0	3.208226011	0.861817736	3.195408643	2.603360726	0.284263461	8.153
44	1810	LINCOLN	1810	GA	0	4.084172295	6.347062572	4.51059853	4.080149526	0.200943036	7.847
44	1830	LONG	1830	GA	0	1.753947368	1.336411483	4.314114833	4.628197767	0.610095694	4.18
44	1850	LOWNDES	1850	GA	0	2.776166344	2.906121224	2.92726323	9.746767131	2.821284257	29.994
44	1870	LUMPKIN	1870	GA	0	4.422298897	0.922995738	4.308301197	3.862417969	0.411528313	4.927
44	1890	MCDUFFIE	1890	GA	0	5.054489313	6.961748391	3.748946084	4.504001183	1.422986465	9.014
44	1910	MCINTOSH	1910	GA	0	5.363988663	0	4.675660825	0.76566603	0.076036786	5.763
44	1930	MACON	1930	GA	0	3.270544173	7.341320675	3.205501813	6.089615254	0.727104488	16.643
44	1950	MADISON	1950	GA	0	0.917119049	8.841431539	3.57567634	5.882170543	0.184987601	14.921
44	1970	MARION	1970	GA	0	1.376841753	4.902554535	6.620120551	4.935667815	0.400947187	6.968
44	1990	MERIWETHER	1990	GA	0	1.167023221	4.54724785	4.286283074	4.503893866	0.716245487	22.437
44	2010	MILLER	2010	GA	0	3.404565154	6.194909652	5.052427648	5.170456883	1.133010137	9.076
44	2050	MITCHELL	2050	GA	0	1.771867062	7.198569009	3.141701948	6.145373977	0.794707875	23.62
44	2070	MONROE	2070	GA	0	1.733657878	2.413785973	3.780171176	5.70710552	0.202085128	11.606
44	2090	MONTGOMERY	2090	GA	0	2.051280772	6.388303393	4.814071856	5.499334664	0.487724551	10.02
44	2110	MORGAN	2110	GA	0	3.761224108	8.578747598	5.49906577	6.333183857	0.652258168	12.488
44	2130	MURRAY	2130	GA	0	4.799041418	4.386543679	4.646446012	4.359442937	0.251698318	9.215
44	2150	MUSCOGEE	2150	GA	0	2.4168433	0.222127246	11.35252267	12.46666203	3.515007471	57.558
44	2170	NEWTON	2170	GA	0	1.452660497	4.349103528	1.950549451	3.019525737	0.597848467	17.29
44	2190	OCONEE	2190	GA	0	3.471397344	9.2562732	2.645962221	6.36834117	0.372234595	8.082
44	2210	OGLETHORPE	2210	GA	0	1.355483355	7.275392589	2.517521467	5.681380057	0.207611975	12.927
44	2230	PAULDING	2230	GA	0	5.881155188	5.40467267	3.164746762	5.015970363	0.194110489	12.327
44	2250	PEACH	2250	GA	0	2.716546552	3.888917024	4.988751461	5.891676406	1.034183872	10.268
44	2270	PICKENS	2270	GA	0	0.52407006	1.933374626	5.280857507	3.693885276	0.290657582	9.687
44	2290	PIERCE	2290	GA	0	0.977639355	4.494665389	3.663046372	8.028760049	0.385178087	12.522
44	2310	PIKE	2310	GA	0	0.675281796	5.687385976	2.828956663	5.596596947	0.211867686	10.853
44	2330	POLK	2330	GA	0	5.474205481	3.874030468	3.733973722	3.193980616	1.166023627	25.141
44	2350	PULASKI	2350	GA	0	3.019914862	6.641443642	5.970849528	5.173229687	0.829450305	9.005
44	2370	PUTNAM	2370	GA	0	4.064280308	2.967371818	3.253236923	4.446277041	0.708999641	8.367
44	2390	QUITMAN	2390	GA	0	2.232329843	4.646439791	4.337696335	5.873856894	0.008272251	3.82
44	2410	RABUN	2410	GA	0	7.047412204	0.218006634	9.748459959	3.155899542	0.479292371	6.331
44	2430	RANDOLPH	2430	GA	0	5.117279997	6.30433213	2.242643919	5.194961376	0.553441248	17.174
44	2450	RICHMOND	2450	GA	0	6.579328218	0.622652418	16.94982874	11.55884733	4.723189478	72.99
44	2470	ROCKDALE	2470	GA	0	3.455820799	5.35918311	3.127524033	4.596237524	0.295736167	7.247
44	2490	SCHLEY	2490	GA	0	1.943083349	7.098335515	3.740913908	4.849448289	0.172021694	5.347
44	2510	SCREVEN	2510	GA	0	3.197532068	7.28012486	2.610032678	4.593259523	0.883841389	20.503
44	2530	SEMINOLE	2530	GA	0	0	4.698064691	5.425249244	5.788658817	2.828366491	7.389
44	2550	SPALDING	2550	GA	0	1.192629638	2.207380294	3.630219196	6.575413208	4.054581826	23.495
44	2570	STEPHENS	2570	GA	0	2.385760931	3.126780239	6.305678592	5.335127768	0.907325383	11.74
44	2590	STEWART	2590	GA	0	2.463619459	4.126921001	4.183402315	5.060548257	0.144322476	11.114
44	2610	SUMTER	2610	GA	0	2.515130597	5.666791045	3.092145522	4.833636816	1.682462687	26.8
44	2630	TALBOT	2630	GA	0	4.933199338	2.879687869	3.456155908	5.515188776	0.102553795	8.458
44	2650	TALIAFERRO	2650	GA	0	0.456281054	5.508651977	6.010342407	9.819529056	0.188561244	6.172
44	2670	TATTNALL	2670	GA	0	7.644669392	4.236584258	2.580710748	17.05907036	0.783855687	15.411
44	2690	TAYLOR	2690	GA	0	3.518146997	6.729886032	5.368387178	5.93426894	0.508392201	10.617
44	2710	TELFAIR	2710	GA	0	2.57383699	4.367380143	2.99519904	7.340134694	0.361338934	14.997
44	2730	TERRELL	2730	GA	0	0.952050301	7.183357026	2.25398214	5.108503736	1.04354292	18.29
44	2750	THOMAS	2750	GA	0	2.770140848	2.220538452	4.355089129	6.123337013	1.348295106	32.612
44	2770	TIFT	2770	GA	0	5.530132354	6.797137167	2.562276989	6.819981744	1.370637292	16.068
44	2790	TOOMBS	2790	GA	0	1.596621031	5.020576755	3.546722983	5.793292553	2.307730848	17.165
44	2810	TOWNS	2810	GA	0	4.660415708	0.471099862	7.703635527	3.199662525	0.055407271	4.346
44	2830	TREUTLEN	2830	GA	0	3.26798433	8.331116453	5.420294694	8.424893162	0.641613248	7.488
44	2850	TROUP	2850	GA	0	3.202691917	1.542348716	11.92058029	4.408507474	1.578814758	36.752
44	2870	TURNER	2870	GA	0	1.436629153	4.971418364	2.841267715	5.482398476	0.794444444	11.196
44	2890	TWIGGS	2890	GA	0	6.648013219	2.990253225	3.988991081	4.482990922	0.2	8.372
44	2910	UNION	2910	GA	0	2.655257624	0.672744479	5.632860147	3.653669821	0.359684543	6.34
44	2930	UPSON	2930	GA	0	1.417491072	1.163504024	2.260050917	2.53243802	3.591357835	19.509
44	2950	WALKER	2950	GA	0	2.390476736	1.895138518	4.053715434	4.362405556	4.261459208	26.206
44	2970	WALTON	2970	GA	0	3.661481517	8.886296051	2.727894056	2.882520441	0.653736149	21.118
44	2990	WARE	2990	GA	0	2.907265858	0.601649221	5.962867435	5.976820544	2.134219444	26.558
44	3010	WARREN	3010	GA	0	5.60556599	9.307593239	2.944757475	5.300444206	0.351202934	11.181
44	3030	WASHINGTON	3030	GA	0	3.823385271	5.453815421	2.414455986	5.561145292	0.613911306	25.03
44	3050	WAYNE	3050	GA	0	4.081626736	2.8279592	4.249466277	4.899217206	1.129469439	12.647
44	3070	WEBSTER	3070	GA	0	8.484929783	5.656756757	6.081379173	5.947880233	0.108624801	5.032
44	3090	WHEELER	3090	GA	0	2.726618574	5.924844245	3.554231792	5.595846541	0.345152476	9.149
44	3110	WHITE	3110	GA	0	1.345304932	2.038044914	6.64932849	6.236327609	0.135204756	6.056
44	3130	WHITFIELD	3130	GA	0	1.891652249	1.842599	4.63945758	2.557183135	1.968560169	20.808
44	3150	WILCOX	3150	GA	0	1.884242379	8.165562914	3.616377707	5.421137485	0.770473994	13.439
44	3170	WILKES	3170	GA	0	3.209420472	5.760837933	3.056708898	5.0142666	0.554779227	15.944
44	3190	WILKINSON	3190	GA	0	5.010343662	2.691626706	3.673475347	4.114976024	0.276097381	10.844
44	3210	WORTH	3210	GA	0	1.210723428	5.500113776	2.568660915	4.209582504	0.366454916	21.094
44	5000	dekalb/fulton	890	GA	0	2.105464145	0.27654785	17.46385062	11.90811233	10.79491243	405.498
45	10	ACADIA	10	LA	0	4.650511112	11.79297157	5.300844225	3.338741121	1.116294563	39.326
45	30	ALLEN	30	LA	0	4.168337593	3.407548653	11.22499618	2.898438285	0.473625582	15.261
45	50	ASCENSION	50	LA	0	2.724952092	4.003373468	9.960498246	4.045398995	0.750884044	18.438
45	70	ASSUMPTION	70	LA	0	2.900093809	16.56660413	3.512466125	2.510452366	0.591719825	15.99
45	90	AVOYELLES	90	LA	0	1.635056978	6.76297887	3.897449846	8.563167841	1.84630934	34.926
45	110	BEAUREGARD	110	LA	0	3.543219622	1.419328712	19.16706706	4.909291418	1.017887295	14.569
45	130	BIENVILLE	130	LA	0	1.547592024	7.586985582	6.493799655	6.388992111	0.691992097	23.789
45	150	BOSSIER	150	LA	0	20.99661242	7.096287164	5.857662862	4.553562538	1.929871777	28.388
45	170	CADDO	170	LA	0	3.227259966	2.83782947	3.405499853	12.80170156	5.464203096	124.67
45	190	CALCASIEU	190	LA	0	4.444184957	3.361623335	8.830580909	20.93006061	7.086237876	41.963
45	210	CALDWELL	210	LA	0	13.96799297	5.068763183	8.36971876	9.623943752	0.680958773	10.43
45	230	CAMERON	230	LA	0	1.686708512	7.446250413	2.705428918	1.206915538	0.165411298	6.054
45	250	CATAHOULA	250	LA	0	2.487283485	7.419516505	5.577115627	8.068856584	0.319122962	12.451
45	270	CLAIBORNE	270	LA	0	1.858499819	6.235056528	4.727339838	5.578272676	0.434591916	32.285
45	290	CONCORDIA	290	LA	0	2.480409036	6.620848333	6.123845672	4.992069703	0.731006417	12.778
45	310	DE SOTO	310	LA	0	1.941132534	5.915237297	4.044460923	9.314667698	0.705216662	31.016
45	330	EAST BATON ROUGE	330	LA	0	4.302225057	1.121375792	10.3435252	10.9518121	5.025771171	68.208
45	350	EAST CARROLL	350	LA	0	4.450858889	10.58702498	3.031952787	5.579260196	0.97810939	15.815
45	370	EAST FELICIANA	370	LA	0	0.521930579	3.146541349	3.168710719	3.324362428	0.14445527	17.449
45	390	EVANGELINE	390	LA	0	0.408429149	7.282635482	6.027364648	3.957660663	0.580300593	25.483
45	410	FRANKLIN	410	LA	0	1.837646031	9.878637406	3.184556174	6.225116279	0.847317393	30.53
45	430	GRANT	430	LA	0	4.012328389	3.486307212	13.41729794	4.125864154	0.257686676	15.709
45	450	IBERIA	450	LA	0	3.045006858	9.962287174	3.742787552	2.564089103	0.861137911	28.192
45	470	IBERVILLE	470	LA	0	4.694543659	8.651976621	4.959074059	3.048423844	0.742284276	24.638
45	490	JACKSON	490	LA	0	3.733475763	4.742612978	8.624324063	7.110332175	0.955663384	13.808
45	510	JEFFERSON	510	LA	0	5.097517819	0.163154476	10.23938349	54.18035572	4.9318745	40.032
45	530	JEFFERSON DAVIS	530	LA	0	7.603853613	14.22539843	9.068209798	4.025101611	2.918370858	19.765
45	550	LAFAYETTE	550	LA	0	5.030537169	7.316202642	5.54854869	9.201679244	1.878641152	38.827
45	570	LAFOURCHE	570	LA	0	2.353912829	8.593787594	3.119209928	0.817738569	0.619315833	32.419
45	590	LA SALLE	590	LA	0	3.406182151	0.673637299	10.89792595	5.692983659	0.270757628	11.668
45	610	LINCOLN	610	LA	0	10.17217305	7.311506441	6.349918208	8.757333567	0.928674086	22.822
45	630	LIVINGSTON	630	LA	0	0.655855213	0.144611666	13.04820755	3.975861438	0.254355707	18.206
45	650	MADISON	650	LA	0	2.076055926	9.763638816	3.701856722	3.568808866	3.087720008	14.829
45	670	MOREHOUSE	670	LA	0	3.810720869	7.722706742	5.241680386	8.41037331	1.775254337	23.689
45	690	NATCHITOCHES	690	LA	0	7.074178514	6.584343894	6.462956225	4.750463914	0.230802817	38.477
45	710	ORLEANS	710	LA	0	2.793341646	0	24.35166165	34.56084041	2.264742503	458.762
45	730	OUACHITA	730	LA	0	2.362003178	1.901536706	8.570467637	14.28219445	5.894212047	54.337
45	750	PLAQUEMINES	750	LA	0	2.723112684	0	10.00242853	3.932431307	0.353247294	9.608
45	770	POINTE COUPEE	770	LA	0	6.303375065	9.489960489	2.16238238	7.190974437	0.275546246	21.007
45	790	RAPIDES	790	LA	0	3.212178851	3.007776335	6.552147786	7.222863545	1.599168895	65.455
45	810	RED RIVER	810	LA	0	2.914583074	9.164883692	5.535970477	6.235095576	0.436584152	16.078
45	830	RICHLAND	830	LA	0	1.849694143	9.103139456	5.760850332	7.458390839	0.67672708	26.374
45	850	SABINE	850	LA	0	2.238213743	3.742115305	7.050421678	2.187180976	0.375454168	24.11
45	870	ST BERNARD	870	LA	0	8.640561016	0	7.723228911	17.94006962	0.488912776	6.512
45	890	ST CHARLES	890	LA	0	13.61967082	1.46980431	12.69059808	4.014003798	0.807992734	12.111
45	910	ST HELENA	910	LA	0	2.448579055	2.040084786	14.58562961	5.168048359	0.071714555	8.492
45	930	ST JAMES	930	LA	0	0.328943365	8.125935585	3.923175555	4.872960403	0.17472943	15.338
45	950	ST JOHN THE BAPTI	950	LA	0	0.684626131	7.185963915	4.878723303	2.590557371	0.44402614	14.078
45	970	ST LANDRY	970	LA	0	3.087958185	6.034321004	3.733492581	5.558320294	0.754446183	60.074
45	990	ST MARTIN	990	LA	0	0.708251022	7.797151652	3.706329153	8.715854275	0.284522442	21.767
45	1010	ST MARY	1010	LA	0	0.65906385	7.170765724	4.515806602	2.805596943	0.563200327	29.397
45	1030	ST TAMMANY	1030	LA	0	4.906087247	0.333030723	16.99511842	8.527217418	1.181298676	20.929
45	1050	TANGIPAHOA	1050	LA	0	3.49782234	0.499712289	8.809317787	11.90246393	0.770316049	46.227
45	1070	TENSAS	1070	LA	0	1.910958753	9.594965554	3.921248454	6.934587529	0.74481982	15.096
45	1090	TERREBONNE	1090	LA	0	3.793617521	7.181016904	3.540129461	4.597956355	1.760323316	29.816
45	1110	UNION	1110	LA	0	2.818669304	7.221397907	4.804166064	4.76036853	0.893106941	20.731
45	1130	VERMILLION	1130	LA	0	2.429951906	12.89083838	3.806649052	7.799869374	0.564517278	33.684
45	1150	VERNON	1150	LA	0	3.617831429	1.983209458	13.2165245	3.366076387	0.087753779	20.047
45	1170	WASHINGTON	1170	LA	0	1.241940877	2.425876137	11.04178928	5.305876583	6.190683521	29.904
45	1190	WEBSTER	1190	LA	0	2.906114921	5.028420124	4.949792926	12.19496232	2.362176658	29.458
45	1210	WEST BATON ROUGE	1210	LA	0	50.0811891	12.9245986	8.327792644	3.104940305	0.618608481	9.716
45	1230	WEST CARROLL	1230	LA	0	2.143169006	9.466513134	5.685066571	8.339210747	1.128377114	13.895
45	1250	WEST FELICIANA	1250	LA	0	0.430275845	1.95975833	6.078100207	3.605443671	0.121493958	10.924
45	1270	WINN	1270	LA	0	3.388448688	3.292631722	9.616924015	5.254738363	0.489692537	14.766
46	10	ADAMS	10	MS	0	16.76682652	1.998073332	8.632808521	11.43517796	2.383313529	23.564
46	30	ALCORN	30	MS	0	3.741223805	4.342434364	8.208303386	5.12605871	1.578877944	23.653
46	50	AMITE	50	MS	0	1.813852814	5.26507711	5.276160038	5.298376623	0.646814123	19.712
46	70	ATTALA	70	MS	0	1.859900134	3.93605531	4.568420716	6.119111453	0.619427693	26.035
46	90	BENTON	90	MS	0	4.42049662	5.824253541	7.192499745	4.106076973	0.054804851	9.813
46	110	BOLIVAR	110	MS	0	2.698221465	12.62549155	2.9285912	4.187425933	1.730832782	71.051
46	130	CALHOUN	130	MS	0	1.233324115	4.107455752	7.357476032	4.24660767	0.264181416	18.08
46	150	CARROLL	150	MS	0	1.806433932	4.009754617	4.704140315	5.526132052	0.120414875	19.765
46	170	CHICKASAW	170	MS	0	4.12925366	4.877187425	5.428069754	6.145095592	0.648860091	20.835
46	190	CHOCTAW	190	MS	0	2.066564011	3.371391523	7.469257368	4.26038847	0.146689359	12.339
46	210	CLAIBORNE	210	MS	0	9.775729647	4.871856485	5.995309414	3.410215054	0.526892693	12.152
46	230	CLARKE	230	MS	0	5.227484459	2.629828751	8.247971611	6.067442451	0.357711266	19.679
46	250	CLAY	250	MS	0	2.390896585	3.559411076	5.62338966	6.35265555	1.051140483	17.931
46	270	COAHOMA	270	MS	0	3.436793519	12.56714659	3.535414913	6.521176276	1.836389147	46.327
46	290	COPIAH	290	MS	0	2.809915438	1.888568356	5.635483225	4.762662112	1.108382362	31.614
46	310	COVINGTON	310	MS	0	5.370330938	7.985347352	8.512121817	6.829482743	0.692094756	15.028
46	330	DE SOTO	330	MS	0	4.455624132	8.037982546	2.938228896	3.907534659	0.554108027	25.438
46	350	FORREST	350	MS	0	6.055714207	0.728308152	12.97026952	13.51407604	4.667129338	30.115
46	370	FRANKLIN	370	MS	0	1.606768286	3.299576133	6.331431366	7.383327899	0.429686991	12.268
46	390	GEORGE	390	MS	0	2.092494129	2.854260269	11.09650405	6.677123488	0.48608268	7.523
46	410	GREENE	410	MS	0	9.355145309	1.211856445	10.29677126	3.8771765	0.149248403	10.644
46	430	GRENADA	430	MS	0	3.641848193	3.801023688	5.772358449	22.96269492	2.062635401	16.802
46	450	HANCOCK	450	MS	0	3.870725653	0.097853701	14.96497299	12.4474113	2.15847569	11.415
46	470	HARRISON	470	MS	0	5.13045481	0.020143624	16.31460254	10.11633102	2.983988401	44.143
46	490	HINDS	490	MS	0	2.501627153	2.559693602	12.32138717	14.50780015	13.26816185	85.118
46	510	HOLMES	510	MS	0	4.368116469	6.768879431	2.792797702	5.789557274	0.946800228	38.534
46	530	HUMPHREYS	530	MS	0	1.65652338	10.43067653	3.087555771	6.620486069	2.448995107	24.729
46	550	ISSAQUENA	550	MS	0	2.761306825	9.509277991	3.443407743	8.194070457	0.876560865	5.734
46	570	ITAWAMBA	570	MS	0	2.219213535	4.12666118	7.301911294	3.753459534	0.186096022	18.225
46	590	JACKSON	590	MS	0	4.752394666	0.110924685	9.862204971	8.274237776	2.477981594	15.973
