wgname,month,ttlmsgs,intlmsgs,msgcom,msgnet,msgorg,msgedu,msggov,msgcctld,msgoth,usrcom,usrnet,usrorg,usredu,usrgov,usrcctld,usroth,aflcom,aflnet,aflorg,afledu,aflgov,aflcctld,afloth
"iptel","Jan2002","57","6","45","","","10","","1","1","18","","","3","","1","1","14","","","3","","1","1"
"iptel","Feb2002","23","1","22","","","","","","1","13","","","","","","1","9","","","","","","1"
"iptel","Mar2002","7","1","6","","","","","","1","5","","","","","","1","5","","","","","","1"
"iptel","Apr2002","15","","13","","","2","","","","8","","","1","","","","7","","","1","","",""
"iptel","May2002","60","14","42","","","18","","","","13","","","2","","","","11","","","1","","",""
"iptel","Jun2002","22","4","19","","1","2","","","","12","","1","1","","","","9","","1","1","","",""
"iptel","Jul2002","8","1","8","","","","","","","5","","","","","","","5","","","","","",""
"iptel","Aug2002","14","6","11","","","3","","","","4","","","1","","","","4","","","1","","",""
"iptel","Sep2002","22","2","19","2","","1","","","","12","2","","1","","","","8","2","","1","","",""
"iptel","Oct2002","19","2","12","1","","4","","","2","8","1","","3","","","1","6","1","","2","","","1"
"iptel","Nov2002","66","7","49","","","11","1","4","1","21","","","2","1","1","1","17","","","2","1","1","1"
"iptel","Dec2002","131","15","86","","","42","","3","","28","","","2","","1","","21","","","2","","1",""
"iptel","Jan2003","47","21","32","","","7","2","6","","15","","","1","1","2","","15","","","1","1","2",""
"iptel","Feb2003","24","6","20","","","1","","3","","12","","","1","","2","","11","","","1","","2",""
"iptel","Mar2003","51","13","33","4","","7","1","4","2","23","4","","2","1","1","2","21","4","","1","1","1","1"
"iptel","Apr2003","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"iptel","May2003","9","1","7","","","2","","","","7","","","1","","","","6","","","1","","",""
"iptel","Jun2003","47","8","33","","","12","1","1","","16","","","3","1","1","","10","","","3","1","1",""
"iptel","Jul2003","11","","11","","","","","","","8","","","","","","","7","","","","","",""
"iptel","Aug2003","10","","10","","","","","","","4","","","","","","","4","","","","","",""
"iptel","Sep2003","8","4","5","","","1","","2","","4","","","1","","1","","4","","","1","","1",""
"iptel","Oct2003","6","","5","1","","","","","","4","1","","","","","","4","1","","","","",""
"iptel","Nov2003","13","3","10","1","","","1","1","","9","1","","","1","1","","9","1","","","1","1",""
"iptel","Dec2003","9","1","8","","","","1","","","6","","","","1","","","6","","","","1","",""
"iptel","Jan2004","16","1","16","","","","","","","12","","","","","","","10","","","","","",""
"iptel","Feb2004","17","1","8","","","8","","1","","4","","","3","","1","","4","","","1","","1",""
"iptel","Apr2004","14","3","12","","1","","","1","","6","","1","","","1","","5","","1","","","1",""
"iptel","May2004","11","1","11","","","","","","","5","","","","","","","5","","","","","",""
"iptel","Jul2004","3","1","3","","","","","","","3","","","","","","","3","","","","","",""
"ipvbi","Sep1998","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"ipvbi","Nov1998","12","","2","6","","","","","4","2","4","","","","","1","2","3","","","","","1"
"ipvbi","Dec1998","31","5","9","19","1","","","2","","5","6","1","","","2","","5","3","1","","","2",""
"ipvbi","Jan1999","6","","2","4","","","","","","2","2","","","","","","1","1","","","","",""
"ipvbi","Feb1999","4","","1","3","","","","","","1","2","","","","","","1","1","","","","",""
"ipvbi","Mar1999","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"ipvbi","Apr1999","5","","4","1","","","","","","4","1","","","","","","4","1","","","","",""
"ipvbi","May1999","3","","2","1","","","","","","2","1","","","","","","2","1","","","","",""
"ipvbi","Jun1999","7","","3","2","","","2","","","1","1","","","1","","","1","1","","","1","",""
"ipvbi","Jul1999","2","1","2","","","","","","","2","","","","","","","2","","","","","",""
"ipvbi","Aug1999","8","","4","4","","","","","","1","1","","","","","","1","1","","","","",""
"ipvbi","Sep1999","8","1","2","5","","","","","1","2","2","","","","","1","2","2","","","","","1"
"ipvbi","Oct1999","4","","3","1","","","","","","3","1","","","","","","3","1","","","","",""
"ipvbi","Nov1999","4","1","3","","","","","","1","3","","","","","","1","3","","","","","","1"
"ipvbi","Dec1999","8","1","8","","","","","","","7","","","","","","","5","","","","","",""
"ipvbi","Jan2000","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"ipvbi","Feb2000","4","","4","","","","","","","4","","","","","","","2","","","","","",""
"ipvbi","Mar2000","6","2","4","1","","1","","","","4","1","","1","","","","3","1","","1","","",""
"ipvbi","Apr2000","2","","2","","","","","","","2","","","","","","","1","","","","","",""
"ipvbi","May2000","9","4","7","2","","","","","","7","2","","","","","","4","1","","","","",""
"ipvbi","Jun2000","5","3","4","","1","","","","","4","","1","","","","","4","","1","","","",""
"ipvbi","Jul2000","7","1","2","4","","","","1","","2","4","","","","1","","2","2","","","","1",""
"ipvbi","Aug2000","12","3","11","","","","","1","","11","","","","","1","","8","","","","","1",""
"ipvbi","Sep2000","21","7","16","2","","2","","1","","16","2","","2","","1","","12","2","","2","","1",""
"ipvbi","Oct2000","3","2","2","","","","","1","","2","","","","","1","","2","","","","","1",""
"ipvbi","Aug2001","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"ipvbi","Jun2004","2","1","2","","","","","","","2","","","","","","","2","","","","","",""
"isis","Jan1991","3","","3","","","","","","","2","","","","","","","2","","","","","",""
"isis","Feb1991","2","1","1","","","1","","","","1","","","1","","","","1","","","1","","",""
"isis","Apr1991","2","1","2","","","","","","","2","","","","","","","2","","","","","",""
"isis","Jul1991","3","","2","","","","1","","","2","","","","1","","","1","","","","1","",""
"isis","Aug1991","8","","6","","","1","1","","","5","","","1","1","","","4","","","1","1","",""
"isis","Sep1991","3","","2","","","1","","","","1","","","1","","","","1","","","1","","",""
"isis","Oct1991","2","","1","","","1","","","","1","","","1","","","","1","","","1","","",""
"isis","Nov1991","6","","6","","","","","","","3","","","","","","","2","","","","","",""
"isis","Dec1991","3","","2","","","1","","","","2","","","1","","","","2","","","1","","",""
"isis","Feb1992","1","","","","","","1","","","","","","","1","","","","","","","1","",""
"isis","Mar1992","6","","6","","","","","","","3","","","","","","","3","","","","","",""
"isis","Apr1992","1","1","","","","","","1","","","","","","","1","","","","","","","1",""
"isis","Jun1992","3","1","1","","","","1","1","","1","","","","1","1","","1","","","","1","1",""
"isis","Oct1992","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"isis","Dec1992","2","1","2","","","","","","","2","","","","","","","2","","","","","",""
"isis","Jan1993","4","1","3","","","1","","","","1","","","1","","","","1","","","1","","",""
"isis","Feb1993","3","2","1","","","1","","1","","1","","","1","","1","","1","","","1","","1",""
"isis","Mar1993","6","","6","","","","","","","3","","","","","","","2","","","","","",""
"isis","Apr1993","5","1","4","","","","","1","","4","","","","","1","","3","","","","","1",""
"isis","May1993","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"isis","Jun1993","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"isis","Jul1993","6","2","4","","","","","2","","3","","","","","2","","3","","","","","2",""
"isis","Aug1993","6","1","5","","","","","1","","5","","","","","1","","5","","","","","1",""
"isis","Sep1993","2","2","","","","","","2","","","","","","","2","","","","","","","2",""
"isis","Oct1993","3","","2","","","","1","","","1","","","","1","","","1","","","","1","",""
"isis","Nov1993","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"isis","Feb1994","5","","5","","","","","","","3","","","","","","","3","","","","","",""
"isis","Mar1994","9","2","7","","","","","2","","5","","","","","1","","4","","","","","1",""
"isis","Apr1994","8","3","4","1","","","","3","","3","1","","","","1","","3","1","","","","1",""
"isis","May1994","3","2","2","","","","","1","","2","","","","","1","","2","","","","","1",""
"isis","Jul1994","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"isis","Aug1994","14","2","11","","","","2","1","","6","","","","1","1","","6","","","","1","1",""
"isis","Oct1994","3","1","3","","","","","","","3","","","","","","","3","","","","","",""
"isis","Nov1994","3","","2","1","","","","","","2","1","","","","","","2","1","","","","",""
"isis","Dec1994","2","1","","","","","1","1","","","","","","1","1","","","","","","1","1",""
"isis","Jan1995","1","1","","","","","","1","","","","","","","1","","","","","","","1",""
"isis","Mar1995","1","1","1","","","","","","","1","","","","","","","1","","","","","",""
"isis","Apr1995","4","3","","","","","1","3","","","","","","1","2","","","","","","1","2",""
"isis","May1995","6","3","4","","","","2","","","2","","","","1","","","2","","","","1","",""
"isis","Jun1995","1","1","1","","","","","","","1","","","","","","","1","","","","","",""
"isis","Jul1995","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"isis","Oct1995","1","1","","","","","","1","","","","","","","1","","","","","","","1",""
"isis","Jan1996","3","2","1","","","","","2","","1","","","","","2","","1","","","","","2",""
"isis","Feb1996","3","2","2","","","","1","","","1","","","","1","","","1","","","","1","",""
"isis","Mar1996","3","1","2","","","","","1","","2","","","","","1","","2","","","","","1",""
"isis","May1996","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"isis","Feb1998","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"isis","Mar1998","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"isis","Apr1998","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"isis","Jul1998","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"isis","Sep1998","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"isis","Oct1998","50","3","32","18","","","","","","9","1","","","","","","6","1","","","","",""
"isis","Nov1998","17","","9","8","","","","","","3","1","","","","","","3","1","","","","",""
"isis","Dec1998","57","","38","19","","","","","","8","5","","","","","","7","4","","","","",""
"isis","Jan1999","2","","1","","","1","","","","1","","","1","","","","1","","","1","","",""
"isis","Feb1999","35","2","15","18","","2","","","","9","6","","1","","","","8","5","","1","","",""
"isis","Mar1999","29","","17","12","","","","","","6","3","","","","","","6","2","","","","",""
"isis","Apr1999","39","2","22","11","","6","","","","10","1","","1","","","","10","1","","1","","",""
"isis","May1999","13","","7","6","","","","","","4","3","","","","","","4","2","","","","",""
"isis","Jun1999","30","","21","9","","","","","","8","5","","","","","","8","3","","","","",""
"isis","Jul1999","33","","26","7","","","","","","12","3","","","","","","10","2","","","","",""
"isis","Aug1999","16","","8","8","","","","","","5","3","","","","","","5","3","","","","",""
"isis","Sep1999","24","","23","1","","","","","","10","1","","","","","","8","1","","","","",""
"isis","Oct1999","42","5","32","5","","3","","2","","6","2","","1","","1","","6","2","","1","","1",""
"isis","Nov1999","29","1","22","2","","4","","1","","11","2","","1","","1","","10","2","","1","","1",""
"isis","Dec1999","21","","19","1","","1","","","","9","1","","1","","","","5","1","","1","","",""
"isis","Jan2000","46","8","32","7","","2","","5","","16","5","","2","","1","","12","4","","2","","1",""
"isis","Feb2000","36","1","34","1","","1","","","","15","1","","1","","","","12","1","","1","","",""
"isis","Mar2000","24","2","23","1","","","","","","13","1","","","","","","9","1","","","","",""
"isis","Apr2000","25","4","25","","","","","","","10","","","","","","","9","","","","","",""
"isis","May2000","64","7","54","5","1","","","4","","24","3","1","","","1","","18","3","1","","","1",""
"isis","Jun2000","70","1","64","6","","","","","","26","4","","","","","","20","3","","","","",""
"isis","Jul2000","4","1","2","1","","","","1","","2","1","","","","1","","2","1","","","","1",""
"isis","Aug2000","5","1","4","","","","","1","","4","","","","","1","","4","","","","","1",""
"isis","Sep2000","47","","40","7","","","","","","20","5","","","","","","14","4","","","","",""
"isis","Oct2000","36","4","24","4","1","3","","4","","9","2","1","2","","1","","8","2","1","2","","1",""
"isis","Nov2000","21","5","14","2","","","","5","","9","2","","","","1","","7","2","","","","1",""
"isis","Dec2000","86","11","58","12","3","2","","11","","26","3","1","1","","1","","20","3","1","1","","1",""
"isis","Jan2001","69","6","57","2","3","","1","6","","24","1","1","","1","1","","18","1","1","","1","1",""
"isis","Feb2001","31","","27","4","","","","","","13","3","","","","","","8","3","","","","",""
"isis","Mar2001","41","5","40","1","","","","","","16","1","","","","","","11","1","","","","",""
"isis","Apr2001","27","2","25","1","1","","","","","15","1","1","","","","","11","1","1","","","",""
"isis","May2001","80","1","73","6","1","","","","","28","3","1","","","","","19","3","1","","","",""
"isis","Jun2001","102","4","78","7","10","3","","4","","23","5","1","1","","3","","15","4","1","1","","3",""
"isis","Jul2001","89","2","80","5","2","","","2","","29","2","1","","","1","","18","2","1","","","1",""
"isis","Aug2001","207","2","179","25","3","","","","","45","9","1","","","","","27","7","1","","","",""
"isis","Sep2001","36","2","29","6","","","","1","","16","3","","","","1","","13","2","","","","1",""
"isis","Oct2001","31","4","25","4","","","","2","","14","3","","","","1","","12","3","","","","1",""
"isis","Nov2001","84","","77","7","","","","","","28","3","","","","","","20","3","","","","",""
"isis","Dec2001","99","","91","8","","","","","","30","3","","","","","","22","2","","","","",""
"isis","Jan2002","191","3","160","28","1","","","2","","44","5","1","","","1","","29","4","1","","","1",""
"isis","Feb2002","135","3","118","17","","","","","","34","6","","","","","","25","5","","","","",""
"isis","Mar2002","105","3","94","10","","","","1","","30","6","","","","1","","22","4","","","","1",""
"isis","Apr2002","139","6","122","11","","","","6","","35","4","","","","2","","24","2","","","","2",""
"isis","May2002","80","1","78","1","","","","1","","27","1","","","","1","","19","1","","","","1",""
"isis","Jun2002","74","1","71","","2","","","1","","23","","1","","","1","","17","","1","","","1",""
"isis","Jul2002","114","19","93","2","","","","19","","26","2","","","","1","","19","2","","","","1",""
"isis","Aug2002","71","13","51","9","","","","11","","18","3","","","","2","","17","3","","","","2",""
"isis","Sep2002","129","13","115","5","","","","9","","26","3","","","","1","","19","2","","","","1",""
"isis","Oct2002","136","10","128","","","","","8","","20","","","","","1","","17","","","","","1",""
"isis","Nov2002","52","4","48","","","","","4","","15","","","","","1","","14","","","","","1",""
"isis","Dec2002","7","","7","","","","","","","4","","","","","","","4","","","","","",""
"isis","Jan2003","71","7","61","4","","","","6","","18","2","","","","1","","14","2","","","","1",""
"isis","Feb2003","54","2","47","5","","","","2","","13","2","","","","1","","11","2","","","","1",""
"isis","Mar2003","12","","12","","","","","","","7","","","","","","","7","","","","","",""
"isis","Apr2003","55","6","52","2","","","","1","","13","1","","","","1","","10","1","","","","1",""
