wgname,month,ttlmsgs,intlmsgs,msgcom,msgnet,msgorg,msgedu,msggov,msgcctld,msgoth,usrcom,usrnet,usrorg,usredu,usrgov,usrcctld,usroth,aflcom,aflnet,aflorg,afledu,aflgov,aflcctld,afloth
"urlreg","Sep1999","22","9","8","","1","13","","","","3","","1","2","","","","3","","1","2","","",""
"urlreg","Dec2000","10","","10","","","","","","","2","","","","","","","2","","","","","",""
"urlreg","May2001","1","","","","1","","","","","","","1","","","","","","","1","","","",""
"urlreg","Aug2001","1","","","","1","","","","","","","1","","","","","","","1","","","",""
"urlreg","Jan2002","1","","","","1","","","","","","","1","","","","","","","1","","","",""
"urlreg","Apr2002","1","","","","1","","","","","","","1","","","","","","","1","","","",""
"urlreg","Aug2002","1","","","","1","","","","","","","1","","","","","","","1","","","",""
"urlreg","Dec2002","1","","","","1","","","","","","","1","","","","","","","1","","","",""
"urn","Jul1996","11","3","3","","","2","4","2","","3","","","2","1","1","","3","","","2","1","1",""
"urn","Aug1996","41","4","9","","1","14","17","","","4","","1","5","1","","","4","","1","3","1","",""
"urn","Sep1996","7","2","3","","","1","2","1","","2","","","1","1","1","","2","","","1","1","1",""
"urn","Oct1996","155","24","58","37","","33","27","","","11","5","","8","1","","","10","4","","6","1","",""
"urn","Nov1996","201","71","57","26","2","94","15","7","","10","4","1","10","1","1","","9","4","1","8","1","1",""
"urn","Dec1996","66","16","23","17","1","14","6","5","","8","2","1","4","2","1","","7","2","1","4","1","1",""
"urn","Jan1997","82","12","26","7","","31","18","","","9","1","","8","3","","","9","1","","8","2","",""
"urn","Feb1997","59","20","10","7","1","24","17","","","6","1","1","6","4","","","6","1","1","6","3","",""
"urn","Mar1997","101","9","35","12","14","26","14","","","11","4","1","5","1","","","10","4","1","4","1","",""
"urn","Apr1997","40","6","17","7","3","6","4","3","","10","4","2","2","1","1","","9","4","2","2","1","1",""
"urn","May1997","69","6","39","2","","19","8","1","","11","2","","6","1","1","","10","2","","5","1","1",""
"urn","Jun1997","38","","31","1","","2","4","","","10","1","","1","1","","","9","1","","1","1","",""
"urn","Jul1997","17","2","10","2","","4","1","","","4","2","","2","1","","","4","2","","2","1","",""
"urn","Aug1997","6","","4","1","","","1","","","4","1","","","1","","","4","1","","","1","",""
"urn","Sep1997","18","","17","","","1","","","","8","","","1","","","","7","","","1","","",""
"urn","Oct1997","31","1","15","1","5","9","1","","","5","1","1","3","1","","","5","1","1","3","1","",""
"urn","Nov1997","26","2","11","5","","8","2","","","4","1","","3","1","","","4","1","","3","1","",""
"urn","Dec1997","52","2","17","7","","19","9","","","3","3","","4","2","","","3","3","","3","2","",""
"urn","Jan1998","55","","16","8","2","24","5","","","5","2","1","3","1","","","5","2","1","3","1","",""
"urn","Feb1998","7","","1","2","","1","3","","","1","2","","1","1","","","1","2","","1","1","",""
"urn","Mar1998","24","","13","5","","4","2","","","4","3","","1","1","","","4","3","","1","1","",""
"urn","Apr1998","6","","3","","","3","","","","2","","","1","","","","2","","","1","","",""
"urn","May1998","23","2","13","4","","6","","","","5","1","","3","","","","5","1","","2","","",""
"urn","Jun1998","64","2","25","4","","33","","2","","7","2","","4","","1","","7","2","","2","","1",""
"urn","Jul1998","11","","8","","","3","","","","4","","","2","","","","4","","","2","","",""
"urn","Aug1998","10","","5","","4","1","","","","2","","1","1","","","","2","","1","1","","",""
"urn","Oct1998","40","4","27","5","4","","","4","","6","2","1","","","1","","6","2","1","","","1",""
"urn","Nov1998","6","1","5","1","","","","","","4","1","","","","","","4","1","","","","",""
"urn","Dec1998","11","6","7","2","1","1","","","","2","1","1","1","","","","2","1","1","1","","",""
"urn","Jan1999","3","","2","1","","","","","","2","1","","","","","","2","1","","","","",""
"urn","Feb1999","14","6","12","1","","1","","","","4","1","","1","","","","4","1","","1","","",""
"urn","Mar1999","11","4","10","1","","","","","","4","1","","","","","","4","1","","","","",""
"urn","Apr1999","19","3","12","","","7","","","","5","","","2","","","","5","","","2","","",""
"urn","May1999","4","","3","","1","","","","","2","","1","","","","","2","","1","","","",""
"urn","Jun1999","23","2","9","7","2","5","","","","5","3","1","2","","","","5","3","1","2","","",""
"urn","Jul1999","12","1","6","","6","","","","","3","","2","","","","","3","","2","","","",""
"urn","Aug1999","4","2","3","","","","","1","","2","","","","","1","","2","","","","","1",""
"urn","Sep1999","21","9","8","","","13","","","","4","","","2","","","","4","","","2","","",""
"urn","Jan2000","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"urn","Feb2000","2","1","","","","1","","1","","","","","1","","1","","","","","1","","1",""
"urn","Mar2000","11","1","6","2","2","","","1","","2","1","1","","","1","","2","1","1","","","1",""
"urn","May2000","49","","28","5","2","14","","","","3","2","2","2","","","","3","2","2","2","","",""
"urn","Jun2000","31","4","19","3","1","8","","","","4","2","1","3","","","","4","2","1","3","","",""
"urn","Jul2000","51","1","38","4","1","8","","","","5","1","1","1","","","","5","1","1","1","","",""
"urn","Aug2000","15","6","9","","","","","6","","4","","","","","2","","4","","","","","2",""
"urn","Sep2000","54","6","31","4","3","14","","2","","4","2","1","2","","1","","4","2","1","2","","1",""
"urn","Oct2000","6","","1","2","1","2","","","","1","1","1","1","","","","1","1","1","1","","",""
"urn","Nov2000","15","1","11","","1","3","","","","3","","1","3","","","","3","","1","3","","",""
"urn","Dec2000","7","","7","","","","","","","3","","","","","","","3","","","","","",""
"urn","Jan2001","25","6","20","","","2","","3","","6","","","1","","1","","6","","","1","","1",""
"urn","Feb2001","90","1","52","","19","18","","1","","6","","2","1","","1","","6","","2","1","","1",""
"urn","Mar2001","22","3","11","","8","3","","","","3","","1","1","","","","3","","1","1","","",""
"urn","Apr2001","6","","5","","1","","","","","4","","1","","","","","4","","1","","","",""
"urn","May2001","12","","12","","","","","","","5","","","","","","","5","","","","","",""
"urn","Jun2001","10","1","5","3","2","","","","","4","1","1","","","","","4","1","1","","","",""
"urn","Jul2001","9","1","6","2","1","","","","","5","1","1","","","","","5","1","1","","","",""
"urn","Aug2001","13","2","3","1","4","3","","2","","2","1","1","1","","1","","2","1","1","1","","1",""
"urn","Sep2001","9","","6","","3","","","","","3","","2","","","","","3","","2","","","",""
"urn","Oct2001","2","","1","1","","","","","","1","1","","","","","","1","1","","","","",""
"urn","Nov2001","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"urn","Dec2001","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"urn","Jan2002","63","2","53","3","5","2","","","","6","1","2","1","","","","6","1","2","1","","",""
"urn","Feb2002","6","","","3","","3","","","","","1","","2","","","","","1","","2","","",""
"urn","Mar2002","8","","5","3","","","","","","2","1","","","","","","2","1","","","","",""
"urn","Apr2002","4","","2","","2","","","","","2","","2","","","","","2","","2","","","",""
"urn","May2002","5","","1","","1","3","","","","1","","1","2","","","","1","","1","2","","",""
"urn","Jun2002","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"urn","Jul2002","4","1","1","1","","1","","1","","1","1","","1","","1","","1","1","","1","","1",""
"urn","Aug2002","4","","2","","1","1","","","","1","","1","1","","","","1","","1","1","","",""
"urn","Sep2002","16","","1","5","4","6","","","","1","1","3","2","","","","1","1","3","2","","",""
"urn","Oct2002","10","","1","1","6","2","","","","1","1","1","1","","","","1","1","1","1","","",""
"urn","Nov2002","1","","","","1","","","","","","","1","","","","","","","1","","","",""
"urn","Dec2002","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"urn","Jan2003","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"urn","Apr2003","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"usefor","Apr1997","116","41","36","51","","4","","25","","8","5","","2","","4","","7","4","","2","","4",""
"usefor","May1997","178","93","64","37","16","19","","42","","14","5","1","4","","9","","9","3","1","4","","8",""
"usefor","Jun1997","126","78","33","16","8","20","","49","","11","4","1","4","","10","","7","4","1","4","","9",""
"usefor","Jul1997","231","78","87","30","7","63","","44","","15","5","3","9","","11","","14","5","3","8","","11",""
"usefor","Aug1997","808","316","241","114","45","219","","189","","21","5","4","14","","12","","21","4","4","13","","12",""
"usefor","Sep1997","262","110","45","85","3","75","","54","","15","3","3","8","","6","","13","3","3","8","","6",""
"usefor","Oct1997","320","134","57","66","4","141","","52","","14","2","1","8","","5","","13","2","1","8","","5",""
"usefor","Nov1997","124","92","22","11","13","35","","43","","9","2","1","6","","4","","8","2","1","6","","4",""
"usefor","Dec1997","129","60","37","14","2","45","","31","","11","3","1","5","","6","","8","3","1","5","","6",""
"usefor","Jan1998","217","90","70","40","2","57","","48","","14","3","1","6","","8","","13","2","1","6","","7",""
"usefor","Feb1998","339","175","77","58","2","94","","108","","12","3","1","5","","6","","11","3","1","5","","5",""
"usefor","Mar1998","58","30","14","7","","23","","14","","7","3","","4","","3","","7","3","","4","","3",""
"usefor","Apr1998","257","113","63","65","1","86","","42","","14","5","1","12","","5","","13","5","1","12","","5",""
"usefor","May1998","246","106","77","40","9","84","1","35","","16","7","3","8","1","6","","14","6","3","8","1","5",""
"usefor","Jun1998","250","59","98","33","7","86","","26","","11","4","3","6","","6","","11","4","3","6","","6",""
"usefor","Jul1998","1034","257","556","51","71","292","17","47","","17","6","3","8","1","5","","16","5","3","7","1","4",""
"usefor","Aug1998","565","173","267","58","46","150","","44","","13","3","2","8","","6","","11","3","2","8","","5",""
"usefor","Sep1998","401","74","120","50","72","146","","13","","14","5","3","5","","4","","13","5","3","5","","4",""
"usefor","Oct1998","220","92","73","28","29","67","1","22","","9","6","3","5","1","5","","6","5","3","5","1","5",""
"usefor","Nov1998","137","65","45","15","19","49","","9","","9","3","4","4","","3","","7","3","4","4","","3",""
"usefor","Dec1998","83","53","30","4","5","35","","9","","7","3","3","5","","5","","5","2","3","5","","4",""
"usefor","Jan1999","247","97","87","28","47","67","1","17","","13","5","3","6","1","6","","10","5","3","6","1","4",""
"usefor","Feb1999","181","87","110","9","15","42","","5","","14","4","4","3","","2","","12","3","4","3","","2",""
"usefor","Mar1999","718","213","334","65","123","167","","29","","17","5","4","6","","6","","13","5","4","6","","6",""
"usefor","Apr1999","146","53","42","15","23","64","","2","","12","4","2","4","","2","","10","3","2","4","","2",""
"usefor","May1999","257","118","114","41","4","86","","12","","12","4","2","2","","5","","11","4","2","2","","4",""
"usefor","Jun1999","531","219","258","28","18","211","","16","","12","5","4","4","","5","","10","4","4","4","","4",""
"usefor","Jul1999","217","93","76","36","8","79","","18","","10","3","4","3","","5","","8","3","4","3","","4",""
"usefor","Aug1999","44","23","13","7","1","14","","9","","4","3","1","2","","2","","4","3","1","2","","2",""
"usefor","Sep1999","246","136","38","28","7","115","","58","","7","4","2","3","","6","","6","4","2","3","","4",""
"usefor","Oct1999","99","60","15","9","8","41","","26","","9","4","2","3","","8","","8","4","2","3","","6",""
"usefor","Nov1999","158","76","33","16","25","73","","11","","7","5","2","3","","2","","6","4","2","3","","2",""
"usefor","Dec1999","92","50","14","7","13","40","","18","","6","3","3","3","","5","","6","3","3","3","","4",""
"usefor","Jan2000","98","47","18","9","13","43","","15","","5","3","4","2","","4","","4","3","4","2","","3",""
"usefor","Feb2000","264","100","69","19","60","81","","35","","13","3","4","3","","5","","10","3","4","3","","4",""
"usefor","Mar2000","259","93","105","14","43","67","","30","","9","3","5","2","","7","","8","2","5","2","","7",""
"usefor","Apr2000","42","21","7","10","4","12","","9","","4","3","2","2","","2","","3","3","2","2","","2",""
"usefor","May2000","127","62","52","20","11","35","","9","","8","2","3","2","","5","","7","1","3","2","","4",""
"usefor","Jun2000","57","26","18","8","3","24","","4","","8","2","2","3","","1","","7","2","2","3","","1",""
"usefor","Jul2000","53","27","20","2","5","21","","5","","5","2","3","3","","3","","5","2","3","3","","2",""
"usefor","Aug2000","32","13","6","6","4","12","","4","","5","2","2","2","","2","","4","2","2","2","","1",""
"usefor","Sep2000","102","53","20","8","6","49","","19","","8","3","3","3","","6","","7","3","3","3","","5",""
"usefor","Oct2000","130","78","14","13","16","39","","48","","4","4","2","3","","5","","4","4","2","3","","4",""
"usefor","Nov2000","78","51","9","8","10","24","","27","","5","4","3","2","","4","","4","4","3","2","","4",""
"usefor","Dec2000","61","23","10","5","8","25","","13","","2","2","2","2","","3","","2","2","2","2","","2",""
"usefor","Jan2001","214","64","75","25","27","73","","14","","8","5","3","2","","3","","7","5","3","2","","2",""
"usefor","Feb2001","129","58","25","15","12","57","","20","","8","4","3","3","","3","","7","4","3","3","","3",""
"usefor","Mar2001","97","41","15","17","22","30","","13","","6","5","3","3","","3","","6","5","3","3","","3",""
"usefor","Apr2001","381","177","52","30","56","151","","92","","6","4","5","3","","7","","5","4","4","3","","6",""
"usefor","May2001","944","355","313","144","49","293","","145","","13","5","5","4","","7","","11","5","5","3","","6",""
"usefor","Jun2001","631","214","181","118","39","212","","81","","13","6","3","4","","8","","12","5","3","3","","6",""
"usefor","Jul2001","182","82","50","21","13","76","","22","","9","6","4","3","","4","","8","6","4","3","","4",""
"usefor","Aug2001","66","33","17","7","","35","","7","","5","4","","2","","6","","4","4","","2","","6",""
"usefor","Sep2001","64","37","21","5","2","18","","18","","6","3","2","2","","6","","4","3","2","2","","6",""
"usefor","Oct2001","169","73","73","14","7","61","","14","","6","3","3","3","","5","","5","3","3","2","","4",""
"usefor","Nov2001","171","78","41","26","25","64","","15","","6","4","3","2","","9","","6","3","3","2","","8",""
"usefor","Dec2001","221","110","81","24","17","65","","34","","7","4","3","2","","6","","7","3","3","2","","5",""
"usefor","Jan2002","131","57","39","15","21","40","","16","","7","4","3","2","","6","","6","4","3","2","","5",""
"usefor","Feb2002","84","37","16","11","13","36","","8","","4","4","1","2","","3","","4","4","1","2","","2",""
"usefor","Mar2002","205","87","72","31","6","79","","17","","13","4","4","4","","8","","11","4","4","4","","7",""
"usefor","Apr2002","49","30","10","5","4","26","","4","","6","2","1","2","","3","","5","2","1","2","","3",""
"usefor","May2002","82","45","15","20","2","42","","3","","6","3","1","2","","1","","6","2","1","2","","1",""
"usefor","Jun2002","587","227","155","120","43","228","","41","","13","7","7","2","","9","","10","7","7","2","","8",""
"usefor","Jul2002","127","46","31","27","14","45","","10","","10","5","4","3","","6","","8","5","4","3","","5",""
"usefor","Aug2002","407","166","85","85","48","110","","79","","9","9","6","2","","9","","9","8","6","2","","8",""
"usefor","Sep2002","815","310","273","161","36","214","","131","","14","8","5","3","","8","","12","8","5","3","","7",""
"usefor","Oct2002","373","196","43","105","14","128","","83","","9","7","3","3","","4","","7","7","3","3","","3",""
"usefor","Nov2002","33","23","2","6","3","16","","6","","2","2","1","2","","4","","2","2","1","2","","3",""
"usefor","Dec2002","58","24","11","13","8","24","","2","","5","2","1","2","","2","","5","2","1","2","","2",""
"usefor","Jan2003","211","64","84","21","8","82","","16","","12","3","2","5","","6","","12","3","2","5","","4",""
"usefor","Feb2003","840","238","372","101","55","278","","34","","15","5","7","6","","5","","14","5","7","6","","4",""
"usefor","Mar2003","366","115","150","46","19","135","","16","","13","4","3","7","","3","","13","4","3","7","","3",""
"userglos","Mar1992","1","","","","","1","","","","","","","1","","","","","","","1","","",""
"userglos","Apr1992","4","","3","","","1","","","","1","","","1","","","","1","","","1","","",""
"userglos","May1992","5","","4","","","1","","","","2","","","1","","","","2","","","1","","",""
"userglos","Jul1992","7","","5","","","2","","","","2","","","1","","","","2","","","1","","",""
"userglos","Aug1992","3","","3","","","","","","","2","","","","","","","2","","","","","",""
"userglos","Sep1992","6","","6","","","","","","","1","","","","","","","1","","","","","",""
"userglos","Oct1992","2","","2","","","","","","","1","","","","","","","1","","","","","",""
"userglos","Nov1992","3","","3","","","","","","","2","","","","","","","2","","","","","",""
"userglos","Jan1993","1","","","","","1","","","","","","","1","","","","","","","1","","",""
"userglos","Jun1995","1","","","","","1","","","","","","","1","","","","","","","1","","",""
"userglos","Jul1995","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"userglos","Sep1995","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"userglos","Dec1995","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"userglos","Feb1996","4","","2","1","","1","","","","1","1","","1","","","","1","1","","1","","",""
"userglos","Mar1996","3","","2","1","","","","","","1","1","","","","","","1","1","","","","",""
"userglos","May1996","2","","","2","","","","","","","1","","","","","","","1","","","","",""
"uswg","Apr1991","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"uswg","May1991","2","","","1","","1","","","","","1","","1","","","","","1","","1","","",""
"uswg","Jun1991","3","","","2","","1","","","","","1","","1","","","","","1","","1","","",""
"uswg","Jul1991","16","","","9","","7","","","","","2","","2","","","","","2","","2","","",""
"uswg","Aug1991","9","","","7","","2","","","","","2","","1","","","","","2","","1","","",""
"uswg","Sep1991","2","","","1","","1","","","","","1","","1","","","","","1","","1","","",""
"uswg","Oct1991","6","","2","1","","3","","","","1","1","","1","","","","1","1","","1","","",""
"uswg","Nov1991","23","","8","8","","7","","","","2","1","","2","","","","2","1","","2","","",""
"uswg","Dec1991","2","","","1","","1","","","","","1","","1","","","","","1","","1","","",""
"uswg","Jan1992","2","","","","","2","","","","","","","2","","","","","","","1","","",""
"uswg","Feb1992","4","","2","","","2","","","","1","","","2","","","","1","","","1","","",""
"uswg","Mar1992","3","","1","","","2","","","","1","","","1","","","","1","","","1","","",""
"uswg","Apr1992","1","","","","","1","","","","","","","1","","","","","","","1","","",""
"uswg","Jun1992","4","2","","","","4","","","","","","","2","","","","","","","2","","",""
"uswg","Aug1992","4","2","","","","4","","","","","","","2","","","","","","","2","","",""
"uswg","Sep1992","7","1","2","","","5","","","","2","","","3","","","","2","","","2","","",""
"uswg","Oct1992","3","2","","","","3","","","","","","","2","","","","","","","2","","",""
"uswg","Nov1992","10","4","1","","","9","","","","1","","","2","","","","1","","","2","","",""
"uswg","Jan1993","6","2","1","","","5","","","","1","","","2","","","","1","","","2","","",""
"uswg","Feb1993","4","2","","","","4","","","","","","","2","","","","","","","2","","",""
"uswg","Mar1993","12","5","","","","12","","","","","","","3","","","","","","","3","","",""
"uswg","Apr1993","7","2","","","","7","","","","","","","3","","","","","","","3","","",""
"uswg","May1993","4","1","1","","","3","","","","1","","","3","","","","1","","","3","","",""
"uswg","Jun1993","10","1","","","","9","1","","","","","","5","1","","","","","","4","1","",""
"uswg","Jul1993","7","2","","","","7","","","","","","","3","","","","","","","3","","",""
"uswg","Aug1993","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"uswg","Sep1993","2","1","","","","2","","","","","","","2","","","","","","","2","","",""
"uswg","Oct1993","9","4","","","","9","","","","","","","4","","","","","","","4","","",""
"uswg","Nov1993","7","","5","","","","2","","","1","","","","1","","","1","","","","1","",""
"uswg","Dec1993","6","2","","","","6","","","","","","","3","","","","","","","3","","",""
"uswg","Jan1994","3","","","","","3","","","","","","","2","","","","","","","2","","",""
"uswg","Feb1994","3","","","","","3","","","","","","","2","","","","","","","2","","",""
"uswg","Mar1994","30","","1","","","29","","","","1","","","2","","","","1","","","2","","",""
"uswg","Apr1994","6","1","","","","6","","","","","","","3","","","","","","","3","","",""
"uswg","May1994","6","2","","3","","3","","","","","1","","2","","","","","1","","2","","",""
"uswg","Jun1994","3","","","","","3","","","","","","","2","","","","","","","2","","",""
"uswg","Jul1994","7","3","","","","7","","","","","","","3","","","","","","","3","","",""
"uswg","Aug1994","6","","","","","6","","","","","","","1","","","","","","","1","","",""
"uswg","Sep1994","1","","","","","1","","","","","","","1","","","","","","","1","","",""
"uswg","Oct1994","1","","","","","","1","","","","","","","1","","","","","","","1","",""
"uswg","Nov1994","4","1","","","","4","","","","","","","2","","","","","","","2","","",""
"uswg","Dec1994","5","4","","","","5","","","","","","","2","","","","","","","2","","",""
"uswg","Jan1995","1","1","","","","1","","","","","","","1","","","","","","","1","","",""
"uswg","Mar1995","1","","","","","1","","","","","","","1","","","","","","","1","","",""
"uswg","Apr1995","2","","","","","2","","","","","","","1","","","","","","","1","","",""
"uswg","May1995","1","1","","","","1","","","","","","","1","","","","","","","1","","",""
"uswg","Jun1995","2","","","","","2","","","","","","","1","","","","","","","1","","",""
"uswg","Jul1995","8","","2","","","6","","","","1","","","1","","","","1","","","1","","",""
"uswg","Sep1995","1","","","","","1","","","","","","","1","","","","","","","1","","",""
"uswg","Oct1995","2","","","","","2","","","","","","","1","","","","","","","1","","",""
"uswg","Nov1995","3","1","","","","3","","","","","","","2","","","","","","","2","","",""
"uswg","Dec1995","2","","","","","2","","","","","","","1","","","","","","","1","","",""
"uswg","Feb1996","7","","","","","7","","","","","","","1","","","","","","","1","","",""
"uswg","Mar1996","7","2","","1","","6","","","","","1","","2","","","","","1","","2","","",""
"uswg","Apr1996","2","","","2","","","","","","","1","","","","","","","1","","","","",""
"uswg","May1996","4","","","3","","1","","","","","1","","1","","","","","1","","1","","",""
"uswg","Jun1996","5","","","2","","3","","","","","2","","1","","","","","1","","1","","",""
"uswg","Jul1996","2","","","1","","1","","","","","1","","1","","","","","1","","1","","",""
"uswg","Sep1996","2","","","2","","","","","","","1","","","","","","","1","","","","",""
"uswg","Oct1996","3","1","","","","3","","","","","","","2","","","","","","","2","","",""
"uswg","Nov1996","2","","","","","2","","","","","","","1","","","","","","","1","","",""
"uswg","Dec1996","1","","","","","1","","","","","","","1","","","","","","","1","","",""
"uswg","Mar1997","3","","","","","3","","","","","","","1","","","","","","","1","","",""
"uswg","Apr1997","4","","1","","","3","","","","1","","","1","","","","1","","","1","","",""
"uswg","May1997","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"uswg","Aug1997","4","","","","","4","","","","","","","1","","","","","","","1","","",""
"uswg","Sep1998","7","","","","","1","6","","","","","","1","1","","","","","","1","1","",""
"uswg","Oct1998","1","","","","","","1","","","","","","","1","","","","","","","1","",""
"uswg","Nov1998","8","","1","","2","","5","","","1","","1","","2","","","1","","1","","2","",""
"uswg","Dec1998","10","","1","","4","","5","","","1","","1","","1","","","1","","1","","1","",""
"uswg","Jan1999","15","","2","","4","","9","","","2","","1","","2","","","2","","1","","2","",""
"uswg","Feb1999","10","","2","","2","","6","","","1","","1","","1","","","1","","1","","1","",""
"uswg","Mar1999","4","","","","2","","2","","","","","1","","1","","","","","1","","1","",""
"uswg","Apr1999","11","","1","","10","","","","","1","","2","","","","","1","","2","","","",""
"uswg","May1999","4","","","","4","","","","","","","2","","","","","","","2","","","",""
"uswg","Jun1999","3","","","","2","","1","","","","","1","","1","","","","","1","","1","",""
"uswg","Jul1999","4","","2","","2","","","","","2","","1","","","","","2","","1","","","",""
"uswg","Aug1999","1","","","","1","","","","","","","1","","","","","","","1","","","",""
"uswg","Oct1999","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"uswg","Nov1999","4","","4","","","","","","","1","","","","","","","1","","","","","",""
"uswg","Jan2000","4","","4","","","","","","","1","","","","","","","1","","","","","",""
"uswg","Feb2000","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"uswg","Mar2000","6","","6","","","","","","","2","","","","","","","2","","","","","",""
"uswg","Jun2000","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"uswg","Jul2000","43","","26","","8","9","","","","4","","1","1","","","","4","","1","1","","",""
"uswg","Aug2000","3","","1","","","1","1","","","1","","","1","1","","","1","","","1","1","",""
"uswg","Oct2000","8","","3","","2","2","1","","","2","","1","1","1","","","2","","1","1","1","",""
"uswg","Nov2000","11","","4","","5","1","1","","","2","","2","1","1","","","2","","2","1","1","",""
"uswg","Dec2000","12","","2","","3","3","4","","","1","","1","1","1","","","1","","1","1","1","",""
"uswg","Jan2001","5","","3","1","","","1","","","3","1","","","1","","","3","1","","","1","",""
"uswg","Feb2001","1","","","","","1","","","","","","","1","","","","","","","1","","",""
"uswg","Mar2001","3","","2","","","","1","","","1","","","","1","","","1","","","","1","",""
"uswg","Apr2001","4","","3","","","","1","","","1","","","","1","","","1","","","","1","",""
"uswg","Jun2001","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"uswg","Jul2001","11","","7","","1","","3","","","1","","1","","1","","","1","","1","","1","",""
"uswg","Aug2001","5","","4","","","","1","","","1","","","","1","","","1","","","","1","",""
"uswg","Oct2001","7","","1","1","3","","2","","","1","1","2","","1","","","1","1","2","","1","",""
"uswg","Nov2001","7","","3","1","","","3","","","1","1","","","1","","","1","1","","","1","",""
"uswg","Dec2001","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"uswg","Jan2002","3","","3","","","","","","","1","","","","","","","1","","","","","",""
"uswg","Feb2002","8","","5","1","","1","1","","","2","1","","1","1","","","2","1","","1","1","",""
"uswg","Mar2002","6","","3","3","","","","","","2","1","","","","","","2","1","","","","",""
"uswg","Jun2002","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"uswg","Jul2002","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"uswg","Oct2002","2","","1","","","","1","","","1","","","","1","","","1","","","","1","",""
"v6ops","Aug2002","15","3","12","","","3","","","","4","","","2","","","","4","","","2","","",""
"v6ops","Sep2002","459","104","236","89","6","109","15","4","","24","4","2","5","1","1","","18","4","2","5","1","1",""
"v6ops","Oct2002","107","24","51","22","","27","7","","","10","5","","4","1","","","10","5","","4","1","",""
"v6ops","Nov2002","271","93","143","19","19","87","1","2","","26","2","2","4","1","2","","21","2","2","4","1","2",""
"v6ops","Dec2002","136","26","92","15","8","21","","","","15","2","2","2","","","","13","2","2","2","","",""
"v6ops","Jan2003","126","30","70","9","10","26","9","2","","18","2","2","4","1","1","","14","2","2","4","1","1",""
"v6ops","Feb2003","142","26","87","8","15","15","1","16","","14","4","2","3","1","3","","11","4","2","3","1","3",""
"v6ops","Mar2003","182","44","119","10","14","31","2","6","","19","2","2","3","1","4","","15","2","2","3","1","4",""
"v6ops","Apr2003","20","6","8","4","3","3","","2","","5","2","2","2","","2","","5","2","2","2","","2",""
"v6ops","May2003","84","32","49","6","3","24","","2","","10","2","2","1","","2","","9","2","2","1","","2",""
"v6ops","Jun2003","38","14","23","3","","8","","4","","11","2","","1","","2","","11","2","","1","","2",""
"v6ops","Jul2003","222","85","108","13","2","70","","29","","26","3","2","6","","7","","19","3","2","6","","7",""
"v6ops","Aug2003","112","34","69","6","2","33","","2","","15","3","2","2","","2","","13","3","2","2","","2",""
"v6ops","Sep2003","149","62","71","2","15","59","","2","","20","1","3","4","","2","","18","1","3","4","","2",""
"v6ops","Oct2003","151","81","65","4","6","64","","12","","25","2","3","4","","3","","18","2","3","4","","3",""
"v6ops","Nov2003","375","159","186","5","28","133","","23","","30","2","3","3","","4","","19","2","3","3","","4",""
"v6ops","Dec2003","19","7","12","","","7","","","","6","","","1","","","","4","","","1","","",""
"v6ops","Jan2004","35","25","7","","3","25","","","","5","","1","2","","","","4","","1","2","","",""
"v6ops","Feb2004","123","68","40","6","14","45","8","10","","14","3","4","3","1","4","","11","3","4","3","1","4",""
"v6ops","Mar2004","267","113","139","11","7","84","","26","","26","2","1","2","","3","","18","2","1","2","","3",""
"v6ops","Apr2004","174","63","105","3","7","37","","22","","17","2","2","4","","1","","13","2","2","3","","1",""
"v6ops","May2004","169","71","80","9","12","60","","8","","20","3","2","4","","1","","14","3","2","3","","1",""
"v6ops","Jun2004","153","45","88","2","20","39","","4","","17","2","3","3","","2","","12","2","3","3","","2",""
"v6ops","Jul2004","159","83","69","4","6","62","","18","","19","3","1","4","","3","","15","3","1","4","","3",""
"v6ops","Aug2004","85","43","45","","","28","","12","","13","","","2","","5","","10","","","2","","5",""
"vgmib","Jun1995","20","","20","","","","","","","3","","","","","","","2","","","","","",""
"vgmib","Jul1995","4","","4","","","","","","","3","","","","","","","2","","","","","",""
"vgmib","Aug1995","7","","7","","","","","","","3","","","","","","","1","","","","","",""
"vgmib","Sep1995","26","","26","","","","","","","5","","","","","","","2","","","","","",""
"vgmib","Oct1995","10","","10","","","","","","","3","","","","","","","2","","","","","",""
